taskSetId	size	caseIndex	machines	setupType	scaleLevel	nominalScale	windowLevel	windowMinimum	windowMaximum	windowFingerprint	instance	sourceFile	averageProcessing
n060-set03	60	3	4	random	base	1	wide	280	320	807610d29cb41611b568a8027901137e8ce846970b2db29f17f4554099cc8d96	data/n060-set03/random/base/wide/m4.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	2	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/random/medium-heterogeneous/zero/m2.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	3	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/random/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	4	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/random/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	2	random	medium	10	narrow	800	1200	7beaabb1fcb5e18a6f43fb0c69bb2ee6c3cc02f4903dc6dcec3158212f738121	data/n060-set03/random/medium-heterogeneous/narrow/m2.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	3	random	medium	10	narrow	800	1200	7beaabb1fcb5e18a6f43fb0c69bb2ee6c3cc02f4903dc6dcec3158212f738121	data/n060-set03/random/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	4	random	medium	10	narrow	800	1200	7beaabb1fcb5e18a6f43fb0c69bb2ee6c3cc02f4903dc6dcec3158212f738121	data/n060-set03/random/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	2	random	medium	10	wide	2800	3200	bfef3eede41578f27d0c670cf1dbc8e7007f2f93f337f26004426cfd30f81d28	data/n060-set03/random/medium-heterogeneous/wide/m2.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	3	random	medium	10	wide	2800	3200	bfef3eede41578f27d0c670cf1dbc8e7007f2f93f337f26004426cfd30f81d28	data/n060-set03/random/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	4	random	medium	10	wide	2800	3200	bfef3eede41578f27d0c670cf1dbc8e7007f2f93f337f26004426cfd30f81d28	data/n060-set03/random/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	2	random	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/random/high-heterogeneous/zero/m2.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	3	random	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/random/high-heterogeneous/zero/m3.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	4	random	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/random/high-heterogeneous/zero/m4.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	2	random	high	20	narrow	1600	2400	9dae0259344a223c9ba829fade76c1ea15c46a8326bd587b9bba13d91f3b1925	data/n060-set03/random/high-heterogeneous/narrow/m2.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	3	random	high	20	narrow	1600	2400	9dae0259344a223c9ba829fade76c1ea15c46a8326bd587b9bba13d91f3b1925	data/n060-set03/random/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	4	random	high	20	narrow	1600	2400	9dae0259344a223c9ba829fade76c1ea15c46a8326bd587b9bba13d91f3b1925	data/n060-set03/random/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	2	random	high	20	wide	5600	6400	b68cae4bbc88d433295876a25dfe26d5f45f62687edab1ec5c61809f52cac77e	data/n060-set03/random/high-heterogeneous/wide/m2.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	3	random	high	20	wide	5600	6400	b68cae4bbc88d433295876a25dfe26d5f45f62687edab1ec5c61809f52cac77e	data/n060-set03/random/high-heterogeneous/wide/m3.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	4	random	high	20	wide	5600	6400	b68cae4bbc88d433295876a25dfe26d5f45f62687edab1ec5c61809f52cac77e	data/n060-set03/random/high-heterogeneous/wide/m4.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	2	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/base/zero/m2.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	3	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/base/zero/m3.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	4	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/base/zero/m4.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	2	family	base	1	narrow	80	120	0a3a3d05c9a142c2dcac1f4175c542f1cf7a6397effbabb6b8bb53b4848149b3	data/n060-set03/family/base/narrow/m2.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	3	family	base	1	narrow	80	120	0a3a3d05c9a142c2dcac1f4175c542f1cf7a6397effbabb6b8bb53b4848149b3	data/n060-set03/family/base/narrow/m3.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	4	family	base	1	narrow	80	120	0a3a3d05c9a142c2dcac1f4175c542f1cf7a6397effbabb6b8bb53b4848149b3	data/n060-set03/family/base/narrow/m4.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	2	family	base	1	wide	280	320	807610d29cb41611b568a8027901137e8ce846970b2db29f17f4554099cc8d96	data/n060-set03/family/base/wide/m2.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	3	family	base	1	wide	280	320	807610d29cb41611b568a8027901137e8ce846970b2db29f17f4554099cc8d96	data/n060-set03/family/base/wide/m3.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	4	family	base	1	wide	280	320	807610d29cb41611b568a8027901137e8ce846970b2db29f17f4554099cc8d96	data/n060-set03/family/base/wide/m4.dat	data/100-1/wet100_031.dat	51.466666667
n060-set03	60	3	2	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/medium-heterogeneous/zero/m2.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	3	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	4	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	2	family	medium	10	narrow	800	1200	7beaabb1fcb5e18a6f43fb0c69bb2ee6c3cc02f4903dc6dcec3158212f738121	data/n060-set03/family/medium-heterogeneous/narrow/m2.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	3	family	medium	10	narrow	800	1200	7beaabb1fcb5e18a6f43fb0c69bb2ee6c3cc02f4903dc6dcec3158212f738121	data/n060-set03/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	4	family	medium	10	narrow	800	1200	7beaabb1fcb5e18a6f43fb0c69bb2ee6c3cc02f4903dc6dcec3158212f738121	data/n060-set03/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	2	family	medium	10	wide	2800	3200	bfef3eede41578f27d0c670cf1dbc8e7007f2f93f337f26004426cfd30f81d28	data/n060-set03/family/medium-heterogeneous/wide/m2.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	3	family	medium	10	wide	2800	3200	bfef3eede41578f27d0c670cf1dbc8e7007f2f93f337f26004426cfd30f81d28	data/n060-set03/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	4	family	medium	10	wide	2800	3200	bfef3eede41578f27d0c670cf1dbc8e7007f2f93f337f26004426cfd30f81d28	data/n060-set03/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_031.dat	519.166666667
n060-set03	60	3	2	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/high-heterogeneous/zero/m2.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	3	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	4	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set03/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	2	family	high	20	narrow	1600	2400	9dae0259344a223c9ba829fade76c1ea15c46a8326bd587b9bba13d91f3b1925	data/n060-set03/family/high-heterogeneous/narrow/m2.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	3	family	high	20	narrow	1600	2400	9dae0259344a223c9ba829fade76c1ea15c46a8326bd587b9bba13d91f3b1925	data/n060-set03/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	4	family	high	20	narrow	1600	2400	9dae0259344a223c9ba829fade76c1ea15c46a8326bd587b9bba13d91f3b1925	data/n060-set03/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	2	family	high	20	wide	5600	6400	b68cae4bbc88d433295876a25dfe26d5f45f62687edab1ec5c61809f52cac77e	data/n060-set03/family/high-heterogeneous/wide/m2.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	3	family	high	20	wide	5600	6400	b68cae4bbc88d433295876a25dfe26d5f45f62687edab1ec5c61809f52cac77e	data/n060-set03/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set03	60	3	4	family	high	20	wide	5600	6400	b68cae4bbc88d433295876a25dfe26d5f45f62687edab1ec5c61809f52cac77e	data/n060-set03/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_031.dat	1012.066666667
n060-set04	60	4	2	random	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/base/zero/m2.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	3	random	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/base/zero/m3.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	4	random	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/base/zero/m4.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	2	random	base	1	narrow	80	120	335f6114cb268915add9cb3f923f9b2fbdeb7e912ca0043929ec23c3ed1b7511	data/n060-set04/random/base/narrow/m2.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	3	random	base	1	narrow	80	120	335f6114cb268915add9cb3f923f9b2fbdeb7e912ca0043929ec23c3ed1b7511	data/n060-set04/random/base/narrow/m3.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	4	random	base	1	narrow	80	120	335f6114cb268915add9cb3f923f9b2fbdeb7e912ca0043929ec23c3ed1b7511	data/n060-set04/random/base/narrow/m4.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	2	random	base	1	wide	280	320	d24008b82734b664b882ea6ec280d749b63085f5f7e4b80f06ca45abff6f09a1	data/n060-set04/random/base/wide/m2.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	3	random	base	1	wide	280	320	d24008b82734b664b882ea6ec280d749b63085f5f7e4b80f06ca45abff6f09a1	data/n060-set04/random/base/wide/m3.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	4	random	base	1	wide	280	320	d24008b82734b664b882ea6ec280d749b63085f5f7e4b80f06ca45abff6f09a1	data/n060-set04/random/base/wide/m4.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	2	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/medium-heterogeneous/zero/m2.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	3	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	4	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	2	random	medium	10	narrow	800	1200	43295fdd5d89b76870202efff122f2bc38b428d1e4f08c1c5c31ad6e9c11f8e4	data/n060-set04/random/medium-heterogeneous/narrow/m2.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	3	random	medium	10	narrow	800	1200	43295fdd5d89b76870202efff122f2bc38b428d1e4f08c1c5c31ad6e9c11f8e4	data/n060-set04/random/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	4	random	medium	10	narrow	800	1200	43295fdd5d89b76870202efff122f2bc38b428d1e4f08c1c5c31ad6e9c11f8e4	data/n060-set04/random/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	2	random	medium	10	wide	2800	3200	e957c0edff7de8a2d985a5eabd65f064da72c4605b0e4dccbf7087f51b484fa0	data/n060-set04/random/medium-heterogeneous/wide/m2.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	3	random	medium	10	wide	2800	3200	e957c0edff7de8a2d985a5eabd65f064da72c4605b0e4dccbf7087f51b484fa0	data/n060-set04/random/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	4	random	medium	10	wide	2800	3200	e957c0edff7de8a2d985a5eabd65f064da72c4605b0e4dccbf7087f51b484fa0	data/n060-set04/random/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	2	random	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/high-heterogeneous/zero/m2.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	3	random	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/high-heterogeneous/zero/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	random	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/random/high-heterogeneous/zero/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	2	random	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/random/high-heterogeneous/narrow/m2.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	3	random	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/random/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	random	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/random/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	2	random	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/random/high-heterogeneous/wide/m2.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	3	random	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/random/high-heterogeneous/wide/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	random	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/random/high-heterogeneous/wide/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	2	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/base/zero/m2.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	3	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/base/zero/m3.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	4	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/base/zero/m4.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	2	family	base	1	narrow	80	120	335f6114cb268915add9cb3f923f9b2fbdeb7e912ca0043929ec23c3ed1b7511	data/n060-set04/family/base/narrow/m2.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	3	family	base	1	narrow	80	120	335f6114cb268915add9cb3f923f9b2fbdeb7e912ca0043929ec23c3ed1b7511	data/n060-set04/family/base/narrow/m3.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	4	family	base	1	narrow	80	120	335f6114cb268915add9cb3f923f9b2fbdeb7e912ca0043929ec23c3ed1b7511	data/n060-set04/family/base/narrow/m4.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	2	family	base	1	wide	280	320	d24008b82734b664b882ea6ec280d749b63085f5f7e4b80f06ca45abff6f09a1	data/n060-set04/family/base/wide/m2.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	3	family	base	1	wide	280	320	d24008b82734b664b882ea6ec280d749b63085f5f7e4b80f06ca45abff6f09a1	data/n060-set04/family/base/wide/m3.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	4	family	base	1	wide	280	320	d24008b82734b664b882ea6ec280d749b63085f5f7e4b80f06ca45abff6f09a1	data/n060-set04/family/base/wide/m4.dat	data/100-1/wet100_057.dat	53.583333333
n060-set04	60	4	2	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/medium-heterogeneous/zero/m2.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	3	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	4	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	2	family	medium	10	narrow	800	1200	43295fdd5d89b76870202efff122f2bc38b428d1e4f08c1c5c31ad6e9c11f8e4	data/n060-set04/family/medium-heterogeneous/narrow/m2.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	3	family	medium	10	narrow	800	1200	43295fdd5d89b76870202efff122f2bc38b428d1e4f08c1c5c31ad6e9c11f8e4	data/n060-set04/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	4	family	medium	10	narrow	800	1200	43295fdd5d89b76870202efff122f2bc38b428d1e4f08c1c5c31ad6e9c11f8e4	data/n060-set04/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	2	family	medium	10	wide	2800	3200	e957c0edff7de8a2d985a5eabd65f064da72c4605b0e4dccbf7087f51b484fa0	data/n060-set04/family/medium-heterogeneous/wide/m2.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	3	family	medium	10	wide	2800	3200	e957c0edff7de8a2d985a5eabd65f064da72c4605b0e4dccbf7087f51b484fa0	data/n060-set04/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	4	family	medium	10	wide	2800	3200	e957c0edff7de8a2d985a5eabd65f064da72c4605b0e4dccbf7087f51b484fa0	data/n060-set04/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_057.dat	524.666666667
n060-set04	60	4	2	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/high-heterogeneous/zero/m2.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	3	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	2	family	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/family/high-heterogeneous/narrow/m2.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	3	family	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	family	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	2	family	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/family/high-heterogeneous/wide/m2.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	3	family	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	family	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set05	60	5	2	random	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/random/base/zero/m2.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	3	random	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/random/base/zero/m3.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	4	random	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/random/base/zero/m4.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	2	random	base	1	narrow	80	120	0398a3f1bc75873140701e726a207b9fe6c9c0666d73ae2a290c1a4997a29c74	data/n060-set05/random/base/narrow/m2.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	3	random	base	1	narrow	80	120	0398a3f1bc75873140701e726a207b9fe6c9c0666d73ae2a290c1a4997a29c74	data/n060-set05/random/base/narrow/m3.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	4	random	base	1	narrow	80	120	0398a3f1bc75873140701e726a207b9fe6c9c0666d73ae2a290c1a4997a29c74	data/n060-set05/random/base/narrow/m4.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	2	random	base	1	wide	280	320	832b5c1cdceafa65e4bba90c1c50ce9d9f77ebb019e199a096170e64e6f3f329	data/n060-set05/random/base/wide/m2.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	3	random	base	1	wide	280	320	832b5c1cdceafa65e4bba90c1c50ce9d9f77ebb019e199a096170e64e6f3f329	data/n060-set05/random/base/wide/m3.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	4	random	base	1	wide	280	320	832b5c1cdceafa65e4bba90c1c50ce9d9f77ebb019e199a096170e64e6f3f329	data/n060-set05/random/base/wide/m4.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	2	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/random/medium-heterogeneous/zero/m2.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	3	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/random/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	4	random	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/random/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	2	random	medium	10	narrow	800	1200	35266e9dca2be17a13684d0aa44642b71097c5eec9f26d692bec5e12b616741e	data/n060-set05/random/medium-heterogeneous/narrow/m2.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	3	random	medium	10	narrow	800	1200	35266e9dca2be17a13684d0aa44642b71097c5eec9f26d692bec5e12b616741e	data/n060-set05/random/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	4	random	medium	10	narrow	800	1200	35266e9dca2be17a13684d0aa44642b71097c5eec9f26d692bec5e12b616741e	data/n060-set05/random/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	2	random	medium	10	wide	2800	3200	374fc81a3e45ea305a9a5c12c08adfded712746358e7a33d99b6d16a21812e2b	data/n060-set05/random/medium-heterogeneous/wide/m2.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	3	random	medium	10	wide	2800	3200	374fc81a3e45ea305a9a5c12c08adfded712746358e7a33d99b6d16a21812e2b	data/n060-set05/random/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	4	random	medium	10	wide	2800	3200	374fc81a3e45ea305a9a5c12c08adfded712746358e7a33d99b6d16a21812e2b	data/n060-set05/random/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_095.dat	514.566666667
