taskSetId	setupType	scaleLevel	windowLevel	nominalScale	machines	instance	targetMean	actualMean	meanError	cap	maximum	triangleViolations	floydChangedArcs	withinMean	betweenMean	bodySha256
n060-set02	family	base	narrow	1	2	instances/data/n060-set02/family/base/narrow/m2.dat	25.875000000	25.881073446	0.006073446	51	38	0	0	6.830952381	31.807777778	1fc39e7d814107687f4a44c35ecad24cea65f1a914ebe85876a8d4f154b41a55
n060-set02	family	base	narrow	1	3	instances/data/n060-set02/family/base/narrow/m3.dat	25.875000000	25.881073446	0.006073446	51	38	0	0	6.830952381	31.807777778	1fc39e7d814107687f4a44c35ecad24cea65f1a914ebe85876a8d4f154b41a55
n060-set02	family	base	narrow	1	4	instances/data/n060-set02/family/base/narrow/m4.dat	25.875000000	25.881073446	0.006073446	51	38	0	0	6.830952381	31.807777778	1fc39e7d814107687f4a44c35ecad24cea65f1a914ebe85876a8d4f154b41a55
n060-set02	family	base	wide	1	2	instances/data/n060-set02/family/base/wide/m2.dat	25.875000000	25.881073446	0.006073446	51	38	0	0	6.830952381	31.807777778	d447df23300e3587cd930366704cfbc4969256b9ce972506137197bfa7e833e0
n060-set02	family	base	wide	1	3	instances/data/n060-set02/family/base/wide/m3.dat	25.875000000	25.881073446	0.006073446	51	38	0	0	6.830952381	31.807777778	d447df23300e3587cd930366704cfbc4969256b9ce972506137197bfa7e833e0
n060-set02	family	base	wide	1	4	instances/data/n060-set02/family/base/wide/m4.dat	25.875000000	25.881073446	0.006073446	51	38	0	0	6.830952381	31.807777778	d447df23300e3587cd930366704cfbc4969256b9ce972506137197bfa7e833e0
n060-set02	family	medium	zero	10	2	instances/data/n060-set02/family/medium-heterogeneous/zero/m2.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	4ebf24d90df46392c24ee52c03c410dc8bcfad5510657662836627247a4a1885
n060-set02	family	medium	zero	10	3	instances/data/n060-set02/family/medium-heterogeneous/zero/m3.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	4ebf24d90df46392c24ee52c03c410dc8bcfad5510657662836627247a4a1885
n060-set02	family	medium	zero	10	4	instances/data/n060-set02/family/medium-heterogeneous/zero/m4.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	4ebf24d90df46392c24ee52c03c410dc8bcfad5510657662836627247a4a1885
n060-set02	family	medium	narrow	10	2	instances/data/n060-set02/family/medium-heterogeneous/narrow/m2.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	6df2ced2f8f324cfbe5613d0459ac38fa3713dca2d77a5217dcc525a1a1c62ef
n060-set02	family	medium	narrow	10	3	instances/data/n060-set02/family/medium-heterogeneous/narrow/m3.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	6df2ced2f8f324cfbe5613d0459ac38fa3713dca2d77a5217dcc525a1a1c62ef
n060-set02	family	medium	narrow	10	4	instances/data/n060-set02/family/medium-heterogeneous/narrow/m4.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	6df2ced2f8f324cfbe5613d0459ac38fa3713dca2d77a5217dcc525a1a1c62ef
n060-set02	family	medium	wide	10	2	instances/data/n060-set02/family/medium-heterogeneous/wide/m2.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	40fb389aa702a708309fd5a517d369980f789ec8fd445cf49c83bc3382a886ab
n060-set02	family	medium	wide	10	3	instances/data/n060-set02/family/medium-heterogeneous/wide/m3.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	40fb389aa702a708309fd5a517d369980f789ec8fd445cf49c83bc3382a886ab
n060-set02	family	medium	wide	10	4	instances/data/n060-set02/family/medium-heterogeneous/wide/m4.dat	243.558333333	244.130508475	0.572175141	487	358	0	0	64.809523810	299.919259259	40fb389aa702a708309fd5a517d369980f789ec8fd445cf49c83bc3382a886ab
n060-set02	family	high	zero	20	2	instances/data/n060-set02/family/high-heterogeneous/zero/m2.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	16492c475612ecd04459a80f2c1c0266c0ae9a5f3d963083606dab4967f05832
n060-set02	family	high	zero	20	3	instances/data/n060-set02/family/high-heterogeneous/zero/m3.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	16492c475612ecd04459a80f2c1c0266c0ae9a5f3d963083606dab4967f05832
n060-set02	family	high	zero	20	4	instances/data/n060-set02/family/high-heterogeneous/zero/m4.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	16492c475612ecd04459a80f2c1c0266c0ae9a5f3d963083606dab4967f05832
n060-set02	family	high	narrow	20	2	instances/data/n060-set02/family/high-heterogeneous/narrow/m2.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	f9606e25db23767d73682635156da7effd1b0611bb0e28fa1b6a66931ac0db78
n060-set02	family	high	narrow	20	3	instances/data/n060-set02/family/high-heterogeneous/narrow/m3.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	f9606e25db23767d73682635156da7effd1b0611bb0e28fa1b6a66931ac0db78
n060-set02	family	high	narrow	20	4	instances/data/n060-set02/family/high-heterogeneous/narrow/m4.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	f9606e25db23767d73682635156da7effd1b0611bb0e28fa1b6a66931ac0db78
n060-set02	family	high	wide	20	2	instances/data/n060-set02/family/high-heterogeneous/wide/m2.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	c80d45afac1d982b37131f14ee0edaf7b878e1bd6a850133139d155bccdc46c5
n060-set02	family	high	wide	20	3	instances/data/n060-set02/family/high-heterogeneous/wide/m3.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	c80d45afac1d982b37131f14ee0edaf7b878e1bd6a850133139d155bccdc46c5
n060-set02	family	high	wide	20	4	instances/data/n060-set02/family/high-heterogeneous/wide/m4.dat	516.083333333	516.851129944	0.767796610	1032	758	0	0	136.619047619	635.145555556	c80d45afac1d982b37131f14ee0edaf7b878e1bd6a850133139d155bccdc46c5
n060-set03	random	base	zero	1	2	instances/data/n060-set03/random/base/zero/m2.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	f236886f4f8d82df0172cd5a8bc77ee9bf3e88dd87e8676b702a7f2c01877ed6
n060-set03	random	base	zero	1	3	instances/data/n060-set03/random/base/zero/m3.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	f236886f4f8d82df0172cd5a8bc77ee9bf3e88dd87e8676b702a7f2c01877ed6
n060-set03	random	base	zero	1	4	instances/data/n060-set03/random/base/zero/m4.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	f236886f4f8d82df0172cd5a8bc77ee9bf3e88dd87e8676b702a7f2c01877ed6
n060-set03	random	base	narrow	1	2	instances/data/n060-set03/random/base/narrow/m2.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	b2c559b4fc146552911dbcc8403ff81b26d8c83a7be7865670611f662b0d2b94
n060-set03	random	base	narrow	1	3	instances/data/n060-set03/random/base/narrow/m3.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	b2c559b4fc146552911dbcc8403ff81b26d8c83a7be7865670611f662b0d2b94
n060-set03	random	base	narrow	1	4	instances/data/n060-set03/random/base/narrow/m4.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	b2c559b4fc146552911dbcc8403ff81b26d8c83a7be7865670611f662b0d2b94
n060-set03	random	base	wide	1	2	instances/data/n060-set03/random/base/wide/m2.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	c08dd1e41d9b9210783dc38900b95a06bd7615ed7424f7d950a6fbc7e8c89185
n060-set03	random	base	wide	1	3	instances/data/n060-set03/random/base/wide/m3.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	c08dd1e41d9b9210783dc38900b95a06bd7615ed7424f7d950a6fbc7e8c89185
n060-set03	random	base	wide	1	4	instances/data/n060-set03/random/base/wide/m4.dat	25.733333333	25.733333333	0.000000000	51	51	0	0	NaN	NaN	c08dd1e41d9b9210783dc38900b95a06bd7615ed7424f7d950a6fbc7e8c89185
n060-set03	random	medium	zero	10	2	instances/data/n060-set03/random/medium-heterogeneous/zero/m2.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	ee707b390624fb9f88d1fab2b0ff8b5668c94a1e9663b021ca8561068f7a0579
n060-set03	random	medium	zero	10	3	instances/data/n060-set03/random/medium-heterogeneous/zero/m3.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	ee707b390624fb9f88d1fab2b0ff8b5668c94a1e9663b021ca8561068f7a0579
n060-set03	random	medium	zero	10	4	instances/data/n060-set03/random/medium-heterogeneous/zero/m4.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	ee707b390624fb9f88d1fab2b0ff8b5668c94a1e9663b021ca8561068f7a0579
n060-set03	random	medium	narrow	10	2	instances/data/n060-set03/random/medium-heterogeneous/narrow/m2.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	a0728bb0c16ff638dabb66bd4399e46cacf070d503f5dab800b2784fa0a64d8c
n060-set03	random	medium	narrow	10	3	instances/data/n060-set03/random/medium-heterogeneous/narrow/m3.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	a0728bb0c16ff638dabb66bd4399e46cacf070d503f5dab800b2784fa0a64d8c
n060-set03	random	medium	narrow	10	4	instances/data/n060-set03/random/medium-heterogeneous/narrow/m4.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	a0728bb0c16ff638dabb66bd4399e46cacf070d503f5dab800b2784fa0a64d8c
n060-set03	random	medium	wide	10	2	instances/data/n060-set03/random/medium-heterogeneous/wide/m2.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	78c043361ce3189d3022b4df05b064dd573d55a5e0099208a890bb2fe0786f46
n060-set03	random	medium	wide	10	3	instances/data/n060-set03/random/medium-heterogeneous/wide/m3.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	78c043361ce3189d3022b4df05b064dd573d55a5e0099208a890bb2fe0786f46
n060-set03	random	medium	wide	10	4	instances/data/n060-set03/random/medium-heterogeneous/wide/m4.dat	259.583333333	260.093785311	0.510451977	519	515	0	0	NaN	NaN	78c043361ce3189d3022b4df05b064dd573d55a5e0099208a890bb2fe0786f46
n060-set03	random	high	zero	20	2	instances/data/n060-set03/random/high-heterogeneous/zero/m2.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	eeccab78780d5d64832565c7dc21a15450de3c18f7a6f803c208f870c6e159b9
n060-set03	random	high	zero	20	3	instances/data/n060-set03/random/high-heterogeneous/zero/m3.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	eeccab78780d5d64832565c7dc21a15450de3c18f7a6f803c208f870c6e159b9
n060-set03	random	high	zero	20	4	instances/data/n060-set03/random/high-heterogeneous/zero/m4.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	eeccab78780d5d64832565c7dc21a15450de3c18f7a6f803c208f870c6e159b9
n060-set03	random	high	narrow	20	2	instances/data/n060-set03/random/high-heterogeneous/narrow/m2.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	a9f4a5b572ed911d5d8b89a85c867f280402c34ec9dc4263a644f8b7c5fdb75a
n060-set03	random	high	narrow	20	3	instances/data/n060-set03/random/high-heterogeneous/narrow/m3.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	a9f4a5b572ed911d5d8b89a85c867f280402c34ec9dc4263a644f8b7c5fdb75a
n060-set03	random	high	narrow	20	4	instances/data/n060-set03/random/high-heterogeneous/narrow/m4.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	a9f4a5b572ed911d5d8b89a85c867f280402c34ec9dc4263a644f8b7c5fdb75a
n060-set03	random	high	wide	20	2	instances/data/n060-set03/random/high-heterogeneous/wide/m2.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	6691e98a4966353fdc26f9a443ae4a33bf248f397824e30c5d39e792ef8f3635
n060-set03	random	high	wide	20	3	instances/data/n060-set03/random/high-heterogeneous/wide/m3.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	6691e98a4966353fdc26f9a443ae4a33bf248f397824e30c5d39e792ef8f3635
n060-set03	random	high	wide	20	4	instances/data/n060-set03/random/high-heterogeneous/wide/m4.dat	506.033333333	506.422033898	0.388700565	1012	1003	0	0	NaN	NaN	6691e98a4966353fdc26f9a443ae4a33bf248f397824e30c5d39e792ef8f3635
n060-set03	family	base	zero	1	2	instances/data/n060-set03/family/base/zero/m2.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	ee6e028e35e87496efcee03e1f672610e3ef71d1b6c9ffd45db7a41070948129
n060-set03	family	base	zero	1	3	instances/data/n060-set03/family/base/zero/m3.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	ee6e028e35e87496efcee03e1f672610e3ef71d1b6c9ffd45db7a41070948129
n060-set03	family	base	zero	1	4	instances/data/n060-set03/family/base/zero/m4.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	ee6e028e35e87496efcee03e1f672610e3ef71d1b6c9ffd45db7a41070948129
n060-set03	family	base	narrow	1	2	instances/data/n060-set03/family/base/narrow/m2.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	a735dcfaeb899892818b6eace16ad153885d79560d35797d1083dbda83664df4
n060-set03	family	base	narrow	1	3	instances/data/n060-set03/family/base/narrow/m3.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	a735dcfaeb899892818b6eace16ad153885d79560d35797d1083dbda83664df4
n060-set03	family	base	narrow	1	4	instances/data/n060-set03/family/base/narrow/m4.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	a735dcfaeb899892818b6eace16ad153885d79560d35797d1083dbda83664df4
n060-set03	family	base	wide	1	2	instances/data/n060-set03/family/base/wide/m2.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	131d558ff8b4ebb56fa74f34a1600c2f3c4f0615b9df33d7e062b0a0b53c2701
n060-set03	family	base	wide	1	3	instances/data/n060-set03/family/base/wide/m3.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	131d558ff8b4ebb56fa74f34a1600c2f3c4f0615b9df33d7e062b0a0b53c2701
n060-set03	family	base	wide	1	4	instances/data/n060-set03/family/base/wide/m4.dat	25.733333333	25.734745763	0.001412429	51	38	0	0	6.761904762	31.637407407	131d558ff8b4ebb56fa74f34a1600c2f3c4f0615b9df33d7e062b0a0b53c2701
n060-set03	family	medium	zero	10	2	instances/data/n060-set03/family/medium-heterogeneous/zero/m2.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	6c03d34eafd38c81deebd13219994babd3d17a43a144fe17c0eddf425c606f7f
n060-set03	family	medium	zero	10	3	instances/data/n060-set03/family/medium-heterogeneous/zero/m3.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	6c03d34eafd38c81deebd13219994babd3d17a43a144fe17c0eddf425c606f7f
n060-set03	family	medium	zero	10	4	instances/data/n060-set03/family/medium-heterogeneous/zero/m4.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	6c03d34eafd38c81deebd13219994babd3d17a43a144fe17c0eddf425c606f7f
n060-set03	family	medium	narrow	10	2	instances/data/n060-set03/family/medium-heterogeneous/narrow/m2.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	d64881e224ea703fbef38bb51fe6ae8d5dc7090268bb3811ed06280458ad1861
n060-set03	family	medium	narrow	10	3	instances/data/n060-set03/family/medium-heterogeneous/narrow/m3.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	d64881e224ea703fbef38bb51fe6ae8d5dc7090268bb3811ed06280458ad1861
n060-set03	family	medium	narrow	10	4	instances/data/n060-set03/family/medium-heterogeneous/narrow/m4.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	d64881e224ea703fbef38bb51fe6ae8d5dc7090268bb3811ed06280458ad1861
n060-set03	family	medium	wide	10	2	instances/data/n060-set03/family/medium-heterogeneous/wide/m2.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	9d2e76f4055a7fb9a8e26563e45f190fd314cd903f45c0b41803459edf9e58fb
n060-set03	family	medium	wide	10	3	instances/data/n060-set03/family/medium-heterogeneous/wide/m3.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	9d2e76f4055a7fb9a8e26563e45f190fd314cd903f45c0b41803459edf9e58fb
n060-set03	family	medium	wide	10	4	instances/data/n060-set03/family/medium-heterogeneous/wide/m4.dat	259.583333333	259.946610169	0.363276836	519	384	0	0	68.632142857	319.466666667	9d2e76f4055a7fb9a8e26563e45f190fd314cd903f45c0b41803459edf9e58fb
n060-set03	family	high	zero	20	2	instances/data/n060-set03/family/high-heterogeneous/zero/m2.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	4fb74a9b271faea5bbc145dbeefcc1dcf75cf6bfaf2552f3c8eaf2b8f6b3967a
n060-set03	family	high	zero	20	3	instances/data/n060-set03/family/high-heterogeneous/zero/m3.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	4fb74a9b271faea5bbc145dbeefcc1dcf75cf6bfaf2552f3c8eaf2b8f6b3967a
n060-set03	family	high	zero	20	4	instances/data/n060-set03/family/high-heterogeneous/zero/m4.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	4fb74a9b271faea5bbc145dbeefcc1dcf75cf6bfaf2552f3c8eaf2b8f6b3967a
n060-set03	family	high	narrow	20	2	instances/data/n060-set03/family/high-heterogeneous/narrow/m2.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	4ddd0a5f43c98efe86bd6555e6934161f10553af1e7759bf5e959474b35a8c30
n060-set03	family	high	narrow	20	3	instances/data/n060-set03/family/high-heterogeneous/narrow/m3.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	4ddd0a5f43c98efe86bd6555e6934161f10553af1e7759bf5e959474b35a8c30
n060-set03	family	high	narrow	20	4	instances/data/n060-set03/family/high-heterogeneous/narrow/m4.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	4ddd0a5f43c98efe86bd6555e6934161f10553af1e7759bf5e959474b35a8c30
n060-set03	family	high	wide	20	2	instances/data/n060-set03/family/high-heterogeneous/wide/m2.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	403537c668c8af77f72be14417060bca36b3628a9d7ac45872afc2575e1dc9f1
n060-set03	family	high	wide	20	3	instances/data/n060-set03/family/high-heterogeneous/wide/m3.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	403537c668c8af77f72be14417060bca36b3628a9d7ac45872afc2575e1dc9f1
n060-set03	family	high	wide	20	4	instances/data/n060-set03/family/high-heterogeneous/wide/m4.dat	506.033333333	506.457344633	0.424011299	1012	748	0	0	133.340476190	622.538148148	403537c668c8af77f72be14417060bca36b3628a9d7ac45872afc2575e1dc9f1
n060-set04	random	base	zero	1	2	instances/data/n060-set04/random/base/zero/m2.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	945be0524ea2cc80f2a7d31cbe2d28d4a6dae376ecc8b5203668ff815a320a46
n060-set04	random	base	zero	1	3	instances/data/n060-set04/random/base/zero/m3.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	945be0524ea2cc80f2a7d31cbe2d28d4a6dae376ecc8b5203668ff815a320a46
n060-set04	random	base	zero	1	4	instances/data/n060-set04/random/base/zero/m4.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	945be0524ea2cc80f2a7d31cbe2d28d4a6dae376ecc8b5203668ff815a320a46
n060-set04	random	base	narrow	1	2	instances/data/n060-set04/random/base/narrow/m2.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	8813726a31ed59549ac6316d6445dfd168082cdf7686df25f7dfaf281dfb9513
n060-set04	random	base	narrow	1	3	instances/data/n060-set04/random/base/narrow/m3.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	8813726a31ed59549ac6316d6445dfd168082cdf7686df25f7dfaf281dfb9513
n060-set04	random	base	narrow	1	4	instances/data/n060-set04/random/base/narrow/m4.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	8813726a31ed59549ac6316d6445dfd168082cdf7686df25f7dfaf281dfb9513
n060-set04	random	base	wide	1	2	instances/data/n060-set04/random/base/wide/m2.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	18f08c370e8db4b4d721daea2c68c3c454f8c7c98b357b7510836a73de4dafdb
n060-set04	random	base	wide	1	3	instances/data/n060-set04/random/base/wide/m3.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	18f08c370e8db4b4d721daea2c68c3c454f8c7c98b357b7510836a73de4dafdb
n060-set04	random	base	wide	1	4	instances/data/n060-set04/random/base/wide/m4.dat	26.791666667	26.791807910	0.000141243	53	53	0	0	NaN	NaN	18f08c370e8db4b4d721daea2c68c3c454f8c7c98b357b7510836a73de4dafdb
n060-set04	random	medium	zero	10	2	instances/data/n060-set04/random/medium-heterogeneous/zero/m2.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	911286ff8d2dbbe6ba26669f7bbce5b222cbb4a3fa2c4c9cde8d3ba1aca70aff
n060-set04	random	medium	zero	10	3	instances/data/n060-set04/random/medium-heterogeneous/zero/m3.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	911286ff8d2dbbe6ba26669f7bbce5b222cbb4a3fa2c4c9cde8d3ba1aca70aff
n060-set04	random	medium	zero	10	4	instances/data/n060-set04/random/medium-heterogeneous/zero/m4.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	911286ff8d2dbbe6ba26669f7bbce5b222cbb4a3fa2c4c9cde8d3ba1aca70aff
n060-set04	random	medium	narrow	10	2	instances/data/n060-set04/random/medium-heterogeneous/narrow/m2.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	33bd2f7724b8881ccd842fe35160945c734cb3e7278a342ea41a4333e72491af
n060-set04	random	medium	narrow	10	3	instances/data/n060-set04/random/medium-heterogeneous/narrow/m3.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	33bd2f7724b8881ccd842fe35160945c734cb3e7278a342ea41a4333e72491af
n060-set04	random	medium	narrow	10	4	instances/data/n060-set04/random/medium-heterogeneous/narrow/m4.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	33bd2f7724b8881ccd842fe35160945c734cb3e7278a342ea41a4333e72491af
n060-set04	random	medium	wide	10	2	instances/data/n060-set04/random/medium-heterogeneous/wide/m2.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	ebe781287aa80e6442c7a8bf8943536bbfcbe9b4b10b148181d53de44e993038
n060-set04	random	medium	wide	10	3	instances/data/n060-set04/random/medium-heterogeneous/wide/m3.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	ebe781287aa80e6442c7a8bf8943536bbfcbe9b4b10b148181d53de44e993038
n060-set04	random	medium	wide	10	4	instances/data/n060-set04/random/medium-heterogeneous/wide/m4.dat	262.333333333	262.807909605	0.474576271	524	519	0	0	NaN	NaN	ebe781287aa80e6442c7a8bf8943536bbfcbe9b4b10b148181d53de44e993038
n060-set04	random	high	zero	20	2	instances/data/n060-set04/random/high-heterogeneous/zero/m2.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	4d626467edb41a726446dd8d7e1a81245f6c946645f3838d0030c4abffdffe24
n060-set04	random	high	zero	20	3	instances/data/n060-set04/random/high-heterogeneous/zero/m3.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	4d626467edb41a726446dd8d7e1a81245f6c946645f3838d0030c4abffdffe24
n060-set04	random	high	zero	20	4	instances/data/n060-set04/random/high-heterogeneous/zero/m4.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	4d626467edb41a726446dd8d7e1a81245f6c946645f3838d0030c4abffdffe24
n060-set04	random	high	narrow	20	2	instances/data/n060-set04/random/high-heterogeneous/narrow/m2.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	34a09a0bcd12ae12f7ec18a59cdf9f9d5eb8375ea95d8f1ce42cf099c2784fe3
n060-set04	random	high	narrow	20	3	instances/data/n060-set04/random/high-heterogeneous/narrow/m3.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	34a09a0bcd12ae12f7ec18a59cdf9f9d5eb8375ea95d8f1ce42cf099c2784fe3
n060-set04	random	high	narrow	20	4	instances/data/n060-set04/random/high-heterogeneous/narrow/m4.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	34a09a0bcd12ae12f7ec18a59cdf9f9d5eb8375ea95d8f1ce42cf099c2784fe3
n060-set04	random	high	wide	20	2	instances/data/n060-set04/random/high-heterogeneous/wide/m2.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	5f0fee7ce8700653d74721a640ec07819501a9bb4afa45fde1960a0d822079aa
n060-set04	random	high	wide	20	3	instances/data/n060-set04/random/high-heterogeneous/wide/m3.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	5f0fee7ce8700653d74721a640ec07819501a9bb4afa45fde1960a0d822079aa
n060-set04	random	high	wide	20	4	instances/data/n060-set04/random/high-heterogeneous/wide/m4.dat	554.150000000	554.639548023	0.489548023	1108	1097	0	0	NaN	NaN	5f0fee7ce8700653d74721a640ec07819501a9bb4afa45fde1960a0d822079aa
n060-set04	family	base	zero	1	2	instances/data/n060-set04/family/base/zero/m2.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	4c5e1db766a3188e5d109987133961799be294caeaff49c78de8f5d3dd43ba6d
n060-set04	family	base	zero	1	3	instances/data/n060-set04/family/base/zero/m3.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	4c5e1db766a3188e5d109987133961799be294caeaff49c78de8f5d3dd43ba6d
n060-set04	family	base	zero	1	4	instances/data/n060-set04/family/base/zero/m4.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	4c5e1db766a3188e5d109987133961799be294caeaff49c78de8f5d3dd43ba6d
n060-set04	family	base	narrow	1	2	instances/data/n060-set04/family/base/narrow/m2.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	d24f689033876ac4636bf1b789629ad4115e6cc0a042c9bc16e1819ac608d372
n060-set04	family	base	narrow	1	3	instances/data/n060-set04/family/base/narrow/m3.dat	26.791666667	26.794632768	0.002966102	53	39	0	0	6.986904762	32.957037037	d24f689033876ac4636bf1b789629ad4115e6cc0a042c9bc16e1819ac608d372
