taskSetId	rate	discountStrength	quotationTotal	segmentCount	experimentType	instance
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/random/base/wide/m3.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/random/base/wide/m4.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/random/base/wide/m4.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/random/base/wide/m4.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/random/base/wide/m4.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/zero/m2.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/zero/m2.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/zero/m2.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/zero/m2.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/zero/m3.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/zero/m3.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/zero/m3.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/zero/m3.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/zero/m4.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/zero/m4.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/zero/m4.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/zero/m4.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/narrow/m2.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/narrow/m2.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/narrow/m2.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/narrow/m2.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/narrow/m3.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/narrow/m3.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/narrow/m3.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/narrow/m3.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/narrow/m4.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/narrow/m4.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/narrow/m4.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/narrow/m4.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/wide/m2.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/wide/m2.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/wide/m2.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/wide/m2.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/wide/m3.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/wide/m3.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/wide/m3.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/wide/m3.dat
n050-set05	0.500000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n050-set05/family/base/wide/m4.dat
n050-set05	1.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n050-set05/family/base/wide/m4.dat
n050-set05	2.000000	0.150000	16661.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n050-set05/family/base/wide/m4.dat
n050-set05	1.000000	0.000000	16661.000000000	1	no-discount	instances/outsourcing-data/no-discount/rate-1/n050-set05/family/base/wide/m4.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/zero/m2.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/zero/m2.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/zero/m2.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/zero/m3.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/zero/m3.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/zero/m3.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/zero/m4.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/zero/m4.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/zero/m4.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/narrow/m2.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/narrow/m2.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/narrow/m2.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/narrow/m3.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/narrow/m3.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/narrow/m3.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/narrow/m4.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/narrow/m4.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/narrow/m4.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m2.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m2.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m2.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m3.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m3.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m3.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m4.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m4.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m4.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/zero/m2.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/zero/m2.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/zero/m2.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/zero/m3.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/zero/m3.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/zero/m3.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/zero/m4.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/zero/m4.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/zero/m4.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/narrow/m2.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/narrow/m2.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/narrow/m2.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/narrow/m3.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/narrow/m3.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/narrow/m3.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/narrow/m4.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/narrow/m4.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/narrow/m4.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/wide/m2.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/wide/m2.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/wide/m2.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/wide/m3.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/wide/m3.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/wide/m3.dat
n060-set01	0.500000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/wide/m4.dat
n060-set01	1.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set01/family/base/wide/m4.dat
n060-set01	2.000000	0.150000	25285.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set01/family/base/wide/m4.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/zero/m2.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/zero/m2.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/zero/m2.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/zero/m3.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/zero/m3.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/zero/m3.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/zero/m4.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/zero/m4.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/zero/m4.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/narrow/m2.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/narrow/m2.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/narrow/m2.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/narrow/m3.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/narrow/m3.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/narrow/m3.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/narrow/m4.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/narrow/m4.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/narrow/m4.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/wide/m2.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/wide/m2.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/wide/m2.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/wide/m3.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/wide/m3.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/wide/m3.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/random/base/wide/m4.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/random/base/wide/m4.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/random/base/wide/m4.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/zero/m2.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/zero/m2.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/zero/m2.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/zero/m3.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/zero/m3.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/zero/m3.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/zero/m4.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/zero/m4.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/zero/m4.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/narrow/m2.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/narrow/m2.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/narrow/m2.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/narrow/m3.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/narrow/m3.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/narrow/m3.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/narrow/m4.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/narrow/m4.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/narrow/m4.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/wide/m2.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/wide/m2.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/wide/m2.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/wide/m3.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/wide/m3.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/wide/m3.dat
n060-set02	0.500000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set02/family/base/wide/m4.dat
n060-set02	1.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set02/family/base/wide/m4.dat
n060-set02	2.000000	0.150000	22799.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set02/family/base/wide/m4.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/zero/m2.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/zero/m2.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/zero/m2.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/zero/m3.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/zero/m3.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/zero/m3.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/zero/m4.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/zero/m4.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/zero/m4.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/narrow/m2.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/narrow/m2.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/narrow/m2.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/narrow/m3.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/narrow/m3.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/narrow/m3.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/narrow/m4.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/narrow/m4.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/narrow/m4.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/wide/m2.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/wide/m2.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/wide/m2.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/wide/m3.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/wide/m3.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/wide/m3.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/random/base/wide/m4.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/random/base/wide/m4.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/random/base/wide/m4.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/family/base/zero/m2.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/family/base/zero/m2.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/family/base/zero/m2.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/family/base/zero/m3.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/family/base/zero/m3.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/family/base/zero/m3.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/family/base/zero/m4.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/family/base/zero/m4.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/family/base/zero/m4.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/family/base/narrow/m2.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/family/base/narrow/m2.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/family/base/narrow/m2.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/family/base/narrow/m3.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/family/base/narrow/m3.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/family/base/narrow/m3.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/family/base/narrow/m4.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/family/base/narrow/m4.dat
n060-set03	2.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-2/n060-set03/family/base/narrow/m4.dat
n060-set03	0.500000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-0.5/n060-set03/family/base/wide/m2.dat
n060-set03	1.000000	0.150000	21426.000000000	3	default-discount	instances/outsourcing-data/default-discount/rate-1/n060-set03/family/base/wide/m2.dat
