runId	mainClass	args	outputDir	dependsOn	block
pricing-n100-set01-m5-family-medium-n10-wwide-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-medium-n10-wwide-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/medium-heterogeneous/wide/m5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-medium-n10-wwide-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-medium-n10-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-medium-n10-wwide-time_indexed_sri	seed-n100-set01-m5-family-medium-n10-wwide	pricing-comparison
seed-n100-set01-m3-family-high-n20-wzero	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m3-family-high-n20-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m3-family-high-n20-wzero" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m3-family-high-n20-wzero		seed
pricing-n100-set01-m3-family-high-n20-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wzero-ng_dssr	seed-n100-set01-m3-family-high-n20-wzero	pricing-comparison
pricing-n100-set01-m3-family-high-n20-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wzero-time_indexed	seed-n100-set01-m3-family-high-n20-wzero	pricing-comparison
pricing-n100-set01-m3-family-high-n20-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wzero-time_indexed_sri	seed-n100-set01-m3-family-high-n20-wzero	pricing-comparison
seed-n100-set01-m4-family-high-n20-wzero	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m4-family-high-n20-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m4-family-high-n20-wzero" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m4-family-high-n20-wzero		seed
pricing-n100-set01-m4-family-high-n20-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wzero-ng_dssr	seed-n100-set01-m4-family-high-n20-wzero	pricing-comparison
pricing-n100-set01-m4-family-high-n20-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wzero-time_indexed	seed-n100-set01-m4-family-high-n20-wzero	pricing-comparison
pricing-n100-set01-m4-family-high-n20-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wzero-time_indexed_sri	seed-n100-set01-m4-family-high-n20-wzero	pricing-comparison
seed-n100-set01-m5-family-high-n20-wzero	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m5-family-high-n20-wzero" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m5.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wzero.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m5-family-high-n20-wzero" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m5-family-high-n20-wzero		seed
pricing-n100-set01-m5-family-high-n20-wzero-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wzero-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m5.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wzero-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wzero-ng_dssr	seed-n100-set01-m5-family-high-n20-wzero	pricing-comparison
pricing-n100-set01-m5-family-high-n20-wzero-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wzero-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m5.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wzero-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wzero-time_indexed	seed-n100-set01-m5-family-high-n20-wzero	pricing-comparison
pricing-n100-set01-m5-family-high-n20-wzero-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wzero-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/zero/m5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wzero-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wzero.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wzero-time_indexed_sri	seed-n100-set01-m5-family-high-n20-wzero	pricing-comparison
seed-n100-set01-m3-family-high-n20-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m3-family-high-n20-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m3-family-high-n20-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m3-family-high-n20-wnarrow		seed
pricing-n100-set01-m3-family-high-n20-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wnarrow-ng_dssr	seed-n100-set01-m3-family-high-n20-wnarrow	pricing-comparison
pricing-n100-set01-m3-family-high-n20-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wnarrow-time_indexed	seed-n100-set01-m3-family-high-n20-wnarrow	pricing-comparison
pricing-n100-set01-m3-family-high-n20-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wnarrow-time_indexed_sri	seed-n100-set01-m3-family-high-n20-wnarrow	pricing-comparison
seed-n100-set01-m4-family-high-n20-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m4-family-high-n20-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m4-family-high-n20-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m4-family-high-n20-wnarrow		seed
pricing-n100-set01-m4-family-high-n20-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wnarrow-ng_dssr	seed-n100-set01-m4-family-high-n20-wnarrow	pricing-comparison
pricing-n100-set01-m4-family-high-n20-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wnarrow-time_indexed	seed-n100-set01-m4-family-high-n20-wnarrow	pricing-comparison
pricing-n100-set01-m4-family-high-n20-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wnarrow-time_indexed_sri	seed-n100-set01-m4-family-high-n20-wnarrow	pricing-comparison
seed-n100-set01-m5-family-high-n20-wnarrow	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m5-family-high-n20-wnarrow" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m5.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wnarrow.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m5-family-high-n20-wnarrow" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m5-family-high-n20-wnarrow		seed
pricing-n100-set01-m5-family-high-n20-wnarrow-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wnarrow-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m5.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wnarrow-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wnarrow-ng_dssr	seed-n100-set01-m5-family-high-n20-wnarrow	pricing-comparison
pricing-n100-set01-m5-family-high-n20-wnarrow-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wnarrow-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m5.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wnarrow-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wnarrow-time_indexed	seed-n100-set01-m5-family-high-n20-wnarrow	pricing-comparison
pricing-n100-set01-m5-family-high-n20-wnarrow-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wnarrow-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/narrow/m5.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wnarrow-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wnarrow.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wnarrow-time_indexed_sri	seed-n100-set01-m5-family-high-n20-wnarrow	pricing-comparison
seed-n100-set01-m3-family-high-n20-wwide	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m3-family-high-n20-wwide" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wwide.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m3-family-high-n20-wwide" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m3-family-high-n20-wwide		seed
pricing-n100-set01-m3-family-high-n20-wwide-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wwide-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wwide-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wwide-ng_dssr	seed-n100-set01-m3-family-high-n20-wwide	pricing-comparison
pricing-n100-set01-m3-family-high-n20-wwide-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wwide-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m3.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wwide-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wwide-time_indexed	seed-n100-set01-m3-family-high-n20-wwide	pricing-comparison
pricing-n100-set01-m3-family-high-n20-wwide-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m3-family-high-n20-wwide-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m3.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wwide-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m3-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m3-family-high-n20-wwide-time_indexed_sri	seed-n100-set01-m3-family-high-n20-wwide	pricing-comparison
seed-n100-set01-m4-family-high-n20-wwide	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m4-family-high-n20-wwide" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wwide.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m4-family-high-n20-wwide" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m4-family-high-n20-wwide		seed
pricing-n100-set01-m4-family-high-n20-wwide-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wwide-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wwide-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wwide-ng_dssr	seed-n100-set01-m4-family-high-n20-wwide	pricing-comparison
pricing-n100-set01-m4-family-high-n20-wwide-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wwide-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m4.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wwide-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wwide-time_indexed	seed-n100-set01-m4-family-high-n20-wwide	pricing-comparison
pricing-n100-set01-m4-family-high-n20-wwide-time_indexed_sri	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m4-family-high-n20-wwide-time_indexed_sri" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m4.dat" --algorithm="TIME_INDEXED_SRI" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wwide-time_indexed_sri" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m4-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m4-family-high-n20-wwide-time_indexed_sri	seed-n100-set01-m4-family-high-n20-wwide	pricing-comparison
seed-n100-set01-m5-family-high-n20-wwide	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n100-set01-m5-family-high-n20-wwide" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m5.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wwide.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m5-family-high-n20-wwide" --outsourcingModel="none"	${WORKSPACE}/experiment-suite/formal/runs/seed-n100-set01-m5-family-high-n20-wwide		seed
pricing-n100-set01-m5-family-high-n20-wwide-ng_dssr	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wwide-ng_dssr" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m5.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wwide-ng_dssr" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wwide-ng_dssr	seed-n100-set01-m5-family-high-n20-wwide	pricing-comparison
pricing-n100-set01-m5-family-high-n20-wwide-time_indexed	HEU.FormalExperimentRunner	--action="solve" --runId="pricing-n100-set01-m5-family-high-n20-wwide-time_indexed" --instance="${WORKSPACE}/experiment-suite/formal/instances/data/n100-set01/family/high-heterogeneous/wide/m5.dat" --algorithm="TIME_INDEXED" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wwide-time_indexed" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n100-set01-m5-family-high-n20-wwide.seed" --outsourcingModel="none" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/pricing-comparison/pricing-n100-set01-m5-family-high-n20-wwide-time_indexed	seed-n100-set01-m5-family-high-n20-wwide	pricing-comparison
