taskSetId	setupType	scaleLevel	windowLevel	nominalScale	machines	instance	targetMean	actualMean	meanError	cap	maximum	triangleViolations	floydChangedArcs	withinMean	betweenMean	bodySha256
n060-set03	family	high	wide	20	3	instances/data/n060-set03/family/high-heterogeneous/wide/m3.dat	506.033333333	506.606497175	0.573163842	1012	807	0	0	143.311403509	679.171666667	abb0768c79f06759b6aef4e6f31f3d18c6e0f95956432eea61a81caec773b2fe
n060-set03	family	high	wide	20	4	instances/data/n060-set03/family/high-heterogeneous/wide/m4.dat	506.033333333	506.606497175	0.573163842	1012	807	0	0	143.311403509	679.171666667	abb0768c79f06759b6aef4e6f31f3d18c6e0f95956432eea61a81caec773b2fe
n060-set04	family	base	zero	1	2	instances/data/n060-set04/family/base/zero/m2.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	a79bd304799c7ca25b6ae6a4022b28eb02ba16c3b9a4dc96e3385dc1eb682f84
n060-set04	family	base	zero	1	3	instances/data/n060-set04/family/base/zero/m3.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	a79bd304799c7ca25b6ae6a4022b28eb02ba16c3b9a4dc96e3385dc1eb682f84
n060-set04	family	base	zero	1	4	instances/data/n060-set04/family/base/zero/m4.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	a79bd304799c7ca25b6ae6a4022b28eb02ba16c3b9a4dc96e3385dc1eb682f84
n060-set04	family	base	narrow	1	2	instances/data/n060-set04/family/base/narrow/m2.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	ac05de3e595a41c1e70f1c88000895f309bda40919a1835bf81261d324d767ba
n060-set04	family	base	narrow	1	3	instances/data/n060-set04/family/base/narrow/m3.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	ac05de3e595a41c1e70f1c88000895f309bda40919a1835bf81261d324d767ba
n060-set04	family	base	narrow	1	4	instances/data/n060-set04/family/base/narrow/m4.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	ac05de3e595a41c1e70f1c88000895f309bda40919a1835bf81261d324d767ba
n060-set04	family	base	wide	1	2	instances/data/n060-set04/family/base/wide/m2.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	68f0306d10dd7e441458e4a62badd6f0cad4099a21517b76b0f9a3e4387c1b24
n060-set04	family	base	wide	1	3	instances/data/n060-set04/family/base/wide/m3.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	68f0306d10dd7e441458e4a62badd6f0cad4099a21517b76b0f9a3e4387c1b24
n060-set04	family	base	wide	1	4	instances/data/n060-set04/family/base/wide/m4.dat	26.791666667	26.793220339	0.001553672	53	43	0	0	7.648245614	35.887083333	68f0306d10dd7e441458e4a62badd6f0cad4099a21517b76b0f9a3e4387c1b24
n060-set04	family	medium	zero	10	2	instances/data/n060-set04/family/medium-heterogeneous/zero/m2.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	ddbd9f23fa3cba0aa2c68c256bedd12b94bfcd67c0a06e9c81e06aa6bcf3860f
n060-set04	family	medium	zero	10	3	instances/data/n060-set04/family/medium-heterogeneous/zero/m3.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	ddbd9f23fa3cba0aa2c68c256bedd12b94bfcd67c0a06e9c81e06aa6bcf3860f
n060-set04	family	medium	zero	10	4	instances/data/n060-set04/family/medium-heterogeneous/zero/m4.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	ddbd9f23fa3cba0aa2c68c256bedd12b94bfcd67c0a06e9c81e06aa6bcf3860f
n060-set04	family	medium	narrow	10	2	instances/data/n060-set04/family/medium-heterogeneous/narrow/m2.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	bedd78c37f650a4baf68f44ca7048f9b5501839c3e05d11c3b604cc8944f2329
n060-set04	family	medium	narrow	10	3	instances/data/n060-set04/family/medium-heterogeneous/narrow/m3.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	bedd78c37f650a4baf68f44ca7048f9b5501839c3e05d11c3b604cc8944f2329
n060-set04	family	medium	narrow	10	4	instances/data/n060-set04/family/medium-heterogeneous/narrow/m4.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	bedd78c37f650a4baf68f44ca7048f9b5501839c3e05d11c3b604cc8944f2329
n060-set04	family	medium	wide	10	2	instances/data/n060-set04/family/medium-heterogeneous/wide/m2.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	41b479b5ebf3682c811e4b0080f2734f6d5ba4d5eafdcdb0ef54d83f06b64791
n060-set04	family	medium	wide	10	3	instances/data/n060-set04/family/medium-heterogeneous/wide/m3.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	41b479b5ebf3682c811e4b0080f2734f6d5ba4d5eafdcdb0ef54d83f06b64791
n060-set04	family	medium	wide	10	4	instances/data/n060-set04/family/medium-heterogeneous/wide/m4.dat	262.333333333	262.836723164	0.503389831	524	422	0	0	75.364035088	351.886250000	41b479b5ebf3682c811e4b0080f2734f6d5ba4d5eafdcdb0ef54d83f06b64791
n060-set04	family	high	zero	20	2	instances/data/n060-set04/family/high-heterogeneous/zero/m2.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	b3fa37f490a0f74bb86c3c1eb788c24bbe6c925ae64e756337f3d6689095598e
n060-set04	family	high	zero	20	3	instances/data/n060-set04/family/high-heterogeneous/zero/m3.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	b3fa37f490a0f74bb86c3c1eb788c24bbe6c925ae64e756337f3d6689095598e
n060-set04	family	high	zero	20	4	instances/data/n060-set04/family/high-heterogeneous/zero/m4.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	b3fa37f490a0f74bb86c3c1eb788c24bbe6c925ae64e756337f3d6689095598e
n060-set04	family	high	narrow	20	2	instances/data/n060-set04/family/high-heterogeneous/narrow/m2.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	ed1ace5be284f2a4aca9d14f2207179d55228ed0cd403c1ba3eb95e17a8108d1
n060-set04	family	high	narrow	20	3	instances/data/n060-set04/family/high-heterogeneous/narrow/m3.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	ed1ace5be284f2a4aca9d14f2207179d55228ed0cd403c1ba3eb95e17a8108d1
n060-set04	family	high	narrow	20	4	instances/data/n060-set04/family/high-heterogeneous/narrow/m4.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	ed1ace5be284f2a4aca9d14f2207179d55228ed0cd403c1ba3eb95e17a8108d1
n060-set04	family	high	wide	20	2	instances/data/n060-set04/family/high-heterogeneous/wide/m2.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	facc7b65fd9131e859fbbeea41ee99c9c59030e3185f969f76adf4fb2616d6a7
n060-set04	family	high	wide	20	3	instances/data/n060-set04/family/high-heterogeneous/wide/m3.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	facc7b65fd9131e859fbbeea41ee99c9c59030e3185f969f76adf4fb2616d6a7
n060-set04	family	high	wide	20	4	instances/data/n060-set04/family/high-heterogeneous/wide/m4.dat	554.150000000	554.633333333	0.483333333	1108	890	0	0	158.726315789	742.689166667	facc7b65fd9131e859fbbeea41ee99c9c59030e3185f969f76adf4fb2616d6a7
n060-set05	family	base	zero	1	2	instances/data/n060-set05/family/base/zero/m2.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	f7bc792cab4a1a8075f5b01c1ee944d5ac4ad8cbd296d071d86a8259f2a563f2
n060-set05	family	base	zero	1	3	instances/data/n060-set05/family/base/zero/m3.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	f7bc792cab4a1a8075f5b01c1ee944d5ac4ad8cbd296d071d86a8259f2a563f2
n060-set05	family	base	zero	1	4	instances/data/n060-set05/family/base/zero/m4.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	f7bc792cab4a1a8075f5b01c1ee944d5ac4ad8cbd296d071d86a8259f2a563f2
n060-set05	family	base	narrow	1	2	instances/data/n060-set05/family/base/narrow/m2.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	90ed2232982be1dd001bd97addee9a13254df37db73eb9ae38a690976f157f67
n060-set05	family	base	narrow	1	3	instances/data/n060-set05/family/base/narrow/m3.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	90ed2232982be1dd001bd97addee9a13254df37db73eb9ae38a690976f157f67
n060-set05	family	base	narrow	1	4	instances/data/n060-set05/family/base/narrow/m4.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	90ed2232982be1dd001bd97addee9a13254df37db73eb9ae38a690976f157f67
n060-set05	family	base	wide	1	2	instances/data/n060-set05/family/base/wide/m2.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	72dbf85cfd5c34a97a5925b95a8c3d60355136e5f8a36e2f548735506711a50f
n060-set05	family	base	wide	1	3	instances/data/n060-set05/family/base/wide/m3.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	72dbf85cfd5c34a97a5925b95a8c3d60355136e5f8a36e2f548735506711a50f
n060-set05	family	base	wide	1	4	instances/data/n060-set05/family/base/wide/m4.dat	27.975000000	27.974293785	-0.000706215	55	45	0	0	7.899122807	37.510000000	72dbf85cfd5c34a97a5925b95a8c3d60355136e5f8a36e2f548735506711a50f
n060-set05	family	medium	zero	10	2	instances/data/n060-set05/family/medium-heterogeneous/zero/m2.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	8dd430c27b21e48d49beddfee42bcb33d993d852d6aca7443c9d65110e9abfa8
n060-set05	family	medium	zero	10	3	instances/data/n060-set05/family/medium-heterogeneous/zero/m3.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	8dd430c27b21e48d49beddfee42bcb33d993d852d6aca7443c9d65110e9abfa8
n060-set05	family	medium	zero	10	4	instances/data/n060-set05/family/medium-heterogeneous/zero/m4.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	8dd430c27b21e48d49beddfee42bcb33d993d852d6aca7443c9d65110e9abfa8
n060-set05	family	medium	narrow	10	2	instances/data/n060-set05/family/medium-heterogeneous/narrow/m2.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	8457f484ac35f193a763e1f6a8c07ef567197ca53f0b60c58184bfaa43cc7883
n060-set05	family	medium	narrow	10	3	instances/data/n060-set05/family/medium-heterogeneous/narrow/m3.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	8457f484ac35f193a763e1f6a8c07ef567197ca53f0b60c58184bfaa43cc7883
n060-set05	family	medium	narrow	10	4	instances/data/n060-set05/family/medium-heterogeneous/narrow/m4.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	8457f484ac35f193a763e1f6a8c07ef567197ca53f0b60c58184bfaa43cc7883
n060-set05	family	medium	wide	10	2	instances/data/n060-set05/family/medium-heterogeneous/wide/m2.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	f9ad48dd1f2f5f71413b6661d35f1614b2a23e642dbd1e7a5423b5872f64d27f
n060-set05	family	medium	wide	10	3	instances/data/n060-set05/family/medium-heterogeneous/wide/m3.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	f9ad48dd1f2f5f71413b6661d35f1614b2a23e642dbd1e7a5423b5872f64d27f
n060-set05	family	medium	wide	10	4	instances/data/n060-set05/family/medium-heterogeneous/wide/m4.dat	257.283333333	257.772033898	0.488700565	514	414	0	0	73.107017544	345.487916667	f9ad48dd1f2f5f71413b6661d35f1614b2a23e642dbd1e7a5423b5872f64d27f
n060-set05	family	high	zero	20	2	instances/data/n060-set05/family/high-heterogeneous/zero/m2.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	c9974479a7bcb46aa81b5c5d382b0b71e370a7d5f6a5593ccaf40ae3c2d953dc
n060-set05	family	high	zero	20	3	instances/data/n060-set05/family/high-heterogeneous/zero/m3.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	c9974479a7bcb46aa81b5c5d382b0b71e370a7d5f6a5593ccaf40ae3c2d953dc
n060-set05	family	high	zero	20	4	instances/data/n060-set05/family/high-heterogeneous/zero/m4.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	c9974479a7bcb46aa81b5c5d382b0b71e370a7d5f6a5593ccaf40ae3c2d953dc
n060-set05	family	high	narrow	20	2	instances/data/n060-set05/family/high-heterogeneous/narrow/m2.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	e2d5a13264629d145bcfc93678b1b1636be08a5b6b30530982ba658ca6b0344c
n060-set05	family	high	narrow	20	3	instances/data/n060-set05/family/high-heterogeneous/narrow/m3.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	e2d5a13264629d145bcfc93678b1b1636be08a5b6b30530982ba658ca6b0344c
n060-set05	family	high	narrow	20	4	instances/data/n060-set05/family/high-heterogeneous/narrow/m4.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	e2d5a13264629d145bcfc93678b1b1636be08a5b6b30530982ba658ca6b0344c
n060-set05	family	high	wide	20	2	instances/data/n060-set05/family/high-heterogeneous/wide/m2.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	55071ef30feeb777238dd7bb4e317a598db458b2cf4abdf12c8c868ae6c58571
n060-set05	family	high	wide	20	3	instances/data/n060-set05/family/high-heterogeneous/wide/m3.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	55071ef30feeb777238dd7bb4e317a598db458b2cf4abdf12c8c868ae6c58571
n060-set05	family	high	wide	20	4	instances/data/n060-set05/family/high-heterogeneous/wide/m4.dat	562.208333333	562.606779661	0.398446328	1124	905	0	0	159.166666667	754.240833333	55071ef30feeb777238dd7bb4e317a598db458b2cf4abdf12c8c868ae6c58571
n080-set01	family	base	zero	1	3	instances/data/n080-set01/family/base/zero/m3.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	064ab0c8c22c591d77cd40f53bdce6828623cc45f4208da6241e36dbbfb8bb8b
n080-set01	family	base	zero	1	4	instances/data/n080-set01/family/base/zero/m4.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	064ab0c8c22c591d77cd40f53bdce6828623cc45f4208da6241e36dbbfb8bb8b
n080-set01	family	base	zero	1	5	instances/data/n080-set01/family/base/zero/m5.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	064ab0c8c22c591d77cd40f53bdce6828623cc45f4208da6241e36dbbfb8bb8b
n080-set01	family	base	narrow	1	3	instances/data/n080-set01/family/base/narrow/m3.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	c32246b0f8f00e55a896301b41cebdc62aecf2f400d1490439b2d5eec3ef2218
n080-set01	family	base	narrow	1	4	instances/data/n080-set01/family/base/narrow/m4.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	c32246b0f8f00e55a896301b41cebdc62aecf2f400d1490439b2d5eec3ef2218
n080-set01	family	base	narrow	1	5	instances/data/n080-set01/family/base/narrow/m5.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	c32246b0f8f00e55a896301b41cebdc62aecf2f400d1490439b2d5eec3ef2218
n080-set01	family	base	wide	1	3	instances/data/n080-set01/family/base/wide/m3.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	66ead2df5ed82d6d73e358ff51ef28d387d323eaea50c8dd0f3024bce53f333d
n080-set01	family	base	wide	1	4	instances/data/n080-set01/family/base/wide/m4.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	66ead2df5ed82d6d73e358ff51ef28d387d323eaea50c8dd0f3024bce53f333d
n080-set01	family	base	wide	1	5	instances/data/n080-set01/family/base/wide/m5.dat	27.737500000	27.731962025	-0.005537975	55	41	0	0	7.261842105	34.214166667	66ead2df5ed82d6d73e358ff51ef28d387d323eaea50c8dd0f3024bce53f333d
n080-set01	family	medium	zero	10	3	instances/data/n080-set01/family/medium-heterogeneous/zero/m3.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	491320d73b52930a06de8bbd301ee8599a850f186838c6c32bc6676f7e48f506
n080-set01	family	medium	zero	10	4	instances/data/n080-set01/family/medium-heterogeneous/zero/m4.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	491320d73b52930a06de8bbd301ee8599a850f186838c6c32bc6676f7e48f506
n080-set01	family	medium	zero	10	5	instances/data/n080-set01/family/medium-heterogeneous/zero/m5.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	491320d73b52930a06de8bbd301ee8599a850f186838c6c32bc6676f7e48f506
n080-set01	family	medium	narrow	10	3	instances/data/n080-set01/family/medium-heterogeneous/narrow/m3.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	1235d7f49e220b157563deb4634b0693abff9d31a73ef88a87ab98000dbc66db
n080-set01	family	medium	narrow	10	4	instances/data/n080-set01/family/medium-heterogeneous/narrow/m4.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	1235d7f49e220b157563deb4634b0693abff9d31a73ef88a87ab98000dbc66db
n080-set01	family	medium	narrow	10	5	instances/data/n080-set01/family/medium-heterogeneous/narrow/m5.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	1235d7f49e220b157563deb4634b0693abff9d31a73ef88a87ab98000dbc66db
n080-set01	family	medium	wide	10	3	instances/data/n080-set01/family/medium-heterogeneous/wide/m3.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	cfbfb76ca2f1d0e7cf7a58cd931e1605c82cc6948800de4e344c224699ad95a7
n080-set01	family	medium	wide	10	4	instances/data/n080-set01/family/medium-heterogeneous/wide/m4.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	cfbfb76ca2f1d0e7cf7a58cd931e1605c82cc6948800de4e344c224699ad95a7
n080-set01	family	medium	wide	10	5	instances/data/n080-set01/family/medium-heterogeneous/wide/m5.dat	277.056250000	277.319620253	0.263370253	554	410	0	0	72.618421053	342.141666667	cfbfb76ca2f1d0e7cf7a58cd931e1605c82cc6948800de4e344c224699ad95a7
n080-set01	family	high	zero	20	3	instances/data/n080-set01/family/high-heterogeneous/zero/m3.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	d70a1a460ecaa2a241b6a802b14a3add348d4a5f4329a14e4002b7714ce52b5f
n080-set01	family	high	zero	20	4	instances/data/n080-set01/family/high-heterogeneous/zero/m4.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	d70a1a460ecaa2a241b6a802b14a3add348d4a5f4329a14e4002b7714ce52b5f
n080-set01	family	high	zero	20	5	instances/data/n080-set01/family/high-heterogeneous/zero/m5.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	d70a1a460ecaa2a241b6a802b14a3add348d4a5f4329a14e4002b7714ce52b5f
n080-set01	family	high	narrow	20	3	instances/data/n080-set01/family/high-heterogeneous/narrow/m3.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	d2c8740c2a193232345179417fb37c3902e44404b0786d7dee6701ce19dde783
n080-set01	family	high	narrow	20	4	instances/data/n080-set01/family/high-heterogeneous/narrow/m4.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	d2c8740c2a193232345179417fb37c3902e44404b0786d7dee6701ce19dde783
n080-set01	family	high	narrow	20	5	instances/data/n080-set01/family/high-heterogeneous/narrow/m5.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	d2c8740c2a193232345179417fb37c3902e44404b0786d7dee6701ce19dde783
n080-set01	family	high	wide	20	3	instances/data/n080-set01/family/high-heterogeneous/wide/m3.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	8c50209f1bbdf6373fccfac7b4c722cfbf15f59ff37fc4d50297e297585cc7d2
n080-set01	family	high	wide	20	4	instances/data/n080-set01/family/high-heterogeneous/wide/m4.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	8c50209f1bbdf6373fccfac7b4c722cfbf15f59ff37fc4d50297e297585cc7d2
n080-set01	family	high	wide	20	5	instances/data/n080-set01/family/high-heterogeneous/wide/m5.dat	540.131250000	540.594462025	0.463212025	1080	799	0	0	141.861184211	666.860000000	8c50209f1bbdf6373fccfac7b4c722cfbf15f59ff37fc4d50297e297585cc7d2
n080-set02	family	base	zero	1	3	instances/data/n080-set02/family/base/zero/m3.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	854dbf3a183ee644ae315dac0bd7cb75f16fd093f576fca1c9f9250c1fd56913
n080-set02	family	base	zero	1	4	instances/data/n080-set02/family/base/zero/m4.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	854dbf3a183ee644ae315dac0bd7cb75f16fd093f576fca1c9f9250c1fd56913
n080-set02	family	base	zero	1	5	instances/data/n080-set02/family/base/zero/m5.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	854dbf3a183ee644ae315dac0bd7cb75f16fd093f576fca1c9f9250c1fd56913
n080-set02	family	base	narrow	1	3	instances/data/n080-set02/family/base/narrow/m3.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	e5ed2192b19550d3771da355918184db0e2bade9f55926ace2ef60f74e27c986
n080-set02	family	base	narrow	1	4	instances/data/n080-set02/family/base/narrow/m4.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	e5ed2192b19550d3771da355918184db0e2bade9f55926ace2ef60f74e27c986
n080-set02	family	base	narrow	1	5	instances/data/n080-set02/family/base/narrow/m5.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	e5ed2192b19550d3771da355918184db0e2bade9f55926ace2ef60f74e27c986
n080-set02	family	base	wide	1	3	instances/data/n080-set02/family/base/wide/m3.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	4b3feead3629704bcc9bef28bf2b9c28da025bb5d0304ec853bd264f03f7b363
n080-set02	family	base	wide	1	4	instances/data/n080-set02/family/base/wide/m4.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	4b3feead3629704bcc9bef28bf2b9c28da025bb5d0304ec853bd264f03f7b363
n080-set02	family	base	wide	1	5	instances/data/n080-set02/family/base/wide/m5.dat	26.318750000	26.315031646	-0.003718354	52	39	0	0	6.951315789	32.446875000	4b3feead3629704bcc9bef28bf2b9c28da025bb5d0304ec853bd264f03f7b363
n080-set02	family	medium	zero	10	3	instances/data/n080-set02/family/medium-heterogeneous/zero/m3.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	a5d17bd0e89b05e3245263cdd38119ce3e72cc9f6a85f0cb228c7e3cc47fd907
n080-set02	family	medium	zero	10	4	instances/data/n080-set02/family/medium-heterogeneous/zero/m4.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	a5d17bd0e89b05e3245263cdd38119ce3e72cc9f6a85f0cb228c7e3cc47fd907
n080-set02	family	medium	zero	10	5	instances/data/n080-set02/family/medium-heterogeneous/zero/m5.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	a5d17bd0e89b05e3245263cdd38119ce3e72cc9f6a85f0cb228c7e3cc47fd907
n080-set02	family	medium	narrow	10	3	instances/data/n080-set02/family/medium-heterogeneous/narrow/m3.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	a5edced8e4a4039c1164723d51cd5fd0ee75a968d52b0f4256856f861b6bfb03
n080-set02	family	medium	narrow	10	4	instances/data/n080-set02/family/medium-heterogeneous/narrow/m4.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	a5edced8e4a4039c1164723d51cd5fd0ee75a968d52b0f4256856f861b6bfb03
n080-set02	family	medium	narrow	10	5	instances/data/n080-set02/family/medium-heterogeneous/narrow/m5.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	a5edced8e4a4039c1164723d51cd5fd0ee75a968d52b0f4256856f861b6bfb03
n080-set02	family	medium	wide	10	3	instances/data/n080-set02/family/medium-heterogeneous/wide/m3.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	b95ff59682a4b0acd876cc4b8bf3caf72805f7711dfdfae64a00944b64f2c15a
n080-set02	family	medium	wide	10	4	instances/data/n080-set02/family/medium-heterogeneous/wide/m4.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	b95ff59682a4b0acd876cc4b8bf3caf72805f7711dfdfae64a00944b64f2c15a
n080-set02	family	medium	wide	10	5	instances/data/n080-set02/family/medium-heterogeneous/wide/m5.dat	279.181250000	279.686708861	0.505458861	558	414	0	0	74.268421053	344.735833333	b95ff59682a4b0acd876cc4b8bf3caf72805f7711dfdfae64a00944b64f2c15a
n080-set02	family	high	zero	20	3	instances/data/n080-set02/family/high-heterogeneous/zero/m3.dat	520.968750000	521.454113924	0.485363924	1041	772	0	0	138.052631579	642.864583333	1f017759c8da058595047d5be4e8b57d84290edbf6bb84a70bb9cd3d1fa2c9ea
n080-set02	family	high	zero	20	4	instances/data/n080-set02/family/high-heterogeneous/zero/m4.dat	520.968750000	521.454113924	0.485363924	1041	772	0	0	138.052631579	642.864583333	1f017759c8da058595047d5be4e8b57d84290edbf6bb84a70bb9cd3d1fa2c9ea
n080-set02	family	high	zero	20	5	instances/data/n080-set02/family/high-heterogeneous/zero/m5.dat	520.968750000	521.454113924	0.485363924	1041	772	0	0	138.052631579	642.864583333	1f017759c8da058595047d5be4e8b57d84290edbf6bb84a70bb9cd3d1fa2c9ea
n080-set02	family	high	narrow	20	3	instances/data/n080-set02/family/high-heterogeneous/narrow/m3.dat	520.968750000	521.454113924	0.485363924	1041	772	0	0	138.052631579	642.864583333	10aae8134c6bbb17687610229b948c6bbfcdb3a305bf3709b27f6840f70b865a
n080-set02	family	high	narrow	20	4	instances/data/n080-set02/family/high-heterogeneous/narrow/m4.dat	520.968750000	521.454113924	0.485363924	1041	772	0	0	138.052631579	642.864583333	10aae8134c6bbb17687610229b948c6bbfcdb3a305bf3709b27f6840f70b865a
n080-set02	family	high	narrow	20	5	instances/data/n080-set02/family/high-heterogeneous/narrow/m5.dat	520.968750000	521.454113924	0.485363924	1041	772	0	0	138.052631579	642.864583333	10aae8134c6bbb17687610229b948c6bbfcdb3a305bf3709b27f6840f70b865a
