taskSetId	setupType	scaleLevel	windowLevel	machines	instance	processingMismatches	windowMismatches	weightMismatches	setupMismatches	setupCostMismatches	workloadScale
n100-set02	family	medium	wide	4	instances/data/n100-set02/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	9.495040061045
n100-set02	family	medium	wide	5	instances/data/n100-set02/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	9.495040061045
n100-set02	family	high	zero	3	instances/data/n100-set02/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	20.337085082030
n100-set02	family	high	zero	4	instances/data/n100-set02/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	20.337085082030
n100-set02	family	high	zero	5	instances/data/n100-set02/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	20.337085082030
n100-set02	family	high	narrow	3	instances/data/n100-set02/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	20.337085082030
n100-set02	family	high	narrow	4	instances/data/n100-set02/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	20.337085082030
n100-set02	family	high	narrow	5	instances/data/n100-set02/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	20.337085082030
n100-set02	family	high	wide	3	instances/data/n100-set02/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	20.337085082030
n100-set02	family	high	wide	4	instances/data/n100-set02/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	20.337085082030
n100-set02	family	high	wide	5	instances/data/n100-set02/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	20.337085082030
n100-set03	family	base	zero	3	instances/data/n100-set03/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n100-set03	family	base	zero	4	instances/data/n100-set03/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n100-set03	family	base	zero	5	instances/data/n100-set03/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n100-set03	family	base	narrow	3	instances/data/n100-set03/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n100-set03	family	base	narrow	4	instances/data/n100-set03/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n100-set03	family	base	narrow	5	instances/data/n100-set03/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n100-set03	family	base	wide	3	instances/data/n100-set03/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n100-set03	family	base	wide	4	instances/data/n100-set03/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n100-set03	family	base	wide	5	instances/data/n100-set03/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n100-set03	family	medium	zero	3	instances/data/n100-set03/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	10.233244982961
n100-set03	family	medium	zero	4	instances/data/n100-set03/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	10.233244982961
n100-set03	family	medium	zero	5	instances/data/n100-set03/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	10.233244982961
n100-set03	family	medium	narrow	3	instances/data/n100-set03/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	10.233244982961
n100-set03	family	medium	narrow	4	instances/data/n100-set03/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	10.233244982961
n100-set03	family	medium	narrow	5	instances/data/n100-set03/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	10.233244982961
n100-set03	family	medium	wide	3	instances/data/n100-set03/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	10.233244982961
n100-set03	family	medium	wide	4	instances/data/n100-set03/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	10.233244982961
n100-set03	family	medium	wide	5	instances/data/n100-set03/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	10.233244982961
n100-set03	family	high	zero	3	instances/data/n100-set03/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	20.012684589171
n100-set03	family	high	zero	4	instances/data/n100-set03/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	20.012684589171
n100-set03	family	high	zero	5	instances/data/n100-set03/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	20.012684589171
n100-set03	family	high	narrow	3	instances/data/n100-set03/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	20.012684589171
n100-set03	family	high	narrow	4	instances/data/n100-set03/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	20.012684589171
n100-set03	family	high	narrow	5	instances/data/n100-set03/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	20.012684589171
n100-set03	family	high	wide	3	instances/data/n100-set03/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	20.012684589171
n100-set03	family	high	wide	4	instances/data/n100-set03/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	20.012684589171
n100-set03	family	high	wide	5	instances/data/n100-set03/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	20.012684589171
n100-set04	family	base	zero	3	instances/data/n100-set04/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n100-set04	family	base	zero	4	instances/data/n100-set04/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n100-set04	family	base	zero	5	instances/data/n100-set04/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n100-set04	family	base	narrow	3	instances/data/n100-set04/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n100-set04	family	base	narrow	4	instances/data/n100-set04/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n100-set04	family	base	narrow	5	instances/data/n100-set04/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n100-set04	family	base	wide	3	instances/data/n100-set04/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n100-set04	family	base	wide	4	instances/data/n100-set04/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n100-set04	family	base	wide	5	instances/data/n100-set04/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n100-set04	family	medium	zero	3	instances/data/n100-set04/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	9.828143476547
n100-set04	family	medium	zero	4	instances/data/n100-set04/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	9.828143476547
n100-set04	family	medium	zero	5	instances/data/n100-set04/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	9.828143476547
n100-set04	family	medium	narrow	3	instances/data/n100-set04/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	9.828143476547
n100-set04	family	medium	narrow	4	instances/data/n100-set04/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	9.828143476547
n100-set04	family	medium	narrow	5	instances/data/n100-set04/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	9.828143476547
n100-set04	family	medium	wide	3	instances/data/n100-set04/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	9.828143476547
n100-set04	family	medium	wide	4	instances/data/n100-set04/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	9.828143476547
n100-set04	family	medium	wide	5	instances/data/n100-set04/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	9.828143476547
n100-set04	family	high	zero	3	instances/data/n100-set04/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	20.407173827355
n100-set04	family	high	zero	4	instances/data/n100-set04/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	20.407173827355
n100-set04	family	high	zero	5	instances/data/n100-set04/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	20.407173827355
n100-set04	family	high	narrow	3	instances/data/n100-set04/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	20.407173827355
n100-set04	family	high	narrow	4	instances/data/n100-set04/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	20.407173827355
n100-set04	family	high	narrow	5	instances/data/n100-set04/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	20.407173827355
n100-set04	family	high	wide	3	instances/data/n100-set04/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	20.407173827355
n100-set04	family	high	wide	4	instances/data/n100-set04/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	20.407173827355
n100-set04	family	high	wide	5	instances/data/n100-set04/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	20.407173827355
n100-set05	family	base	zero	3	instances/data/n100-set05/family/base/zero/m3.dat	0	0	0	0	0	1.000000000000
n100-set05	family	base	zero	4	instances/data/n100-set05/family/base/zero/m4.dat	0	0	0	0	0	1.000000000000
n100-set05	family	base	zero	5	instances/data/n100-set05/family/base/zero/m5.dat	0	0	0	0	0	1.000000000000
n100-set05	family	base	narrow	3	instances/data/n100-set05/family/base/narrow/m3.dat	0	0	0	0	0	1.000000000000
n100-set05	family	base	narrow	4	instances/data/n100-set05/family/base/narrow/m4.dat	0	0	0	0	0	1.000000000000
n100-set05	family	base	narrow	5	instances/data/n100-set05/family/base/narrow/m5.dat	0	0	0	0	0	1.000000000000
n100-set05	family	base	wide	3	instances/data/n100-set05/family/base/wide/m3.dat	0	0	0	0	0	1.000000000000
n100-set05	family	base	wide	4	instances/data/n100-set05/family/base/wide/m4.dat	0	0	0	0	0	1.000000000000
n100-set05	family	base	wide	5	instances/data/n100-set05/family/base/wide/m5.dat	0	0	0	0	0	1.000000000000
n100-set05	family	medium	zero	3	instances/data/n100-set05/family/medium-heterogeneous/zero/m3.dat	0	0	0	0	0	10.120065490267
n100-set05	family	medium	zero	4	instances/data/n100-set05/family/medium-heterogeneous/zero/m4.dat	0	0	0	0	0	10.120065490267
n100-set05	family	medium	zero	5	instances/data/n100-set05/family/medium-heterogeneous/zero/m5.dat	0	0	0	0	0	10.120065490267
n100-set05	family	medium	narrow	3	instances/data/n100-set05/family/medium-heterogeneous/narrow/m3.dat	0	0	0	0	0	10.120065490267
n100-set05	family	medium	narrow	4	instances/data/n100-set05/family/medium-heterogeneous/narrow/m4.dat	0	0	0	0	0	10.120065490267
n100-set05	family	medium	narrow	5	instances/data/n100-set05/family/medium-heterogeneous/narrow/m5.dat	0	0	0	0	0	10.120065490267
n100-set05	family	medium	wide	3	instances/data/n100-set05/family/medium-heterogeneous/wide/m3.dat	0	0	0	0	0	10.120065490267
n100-set05	family	medium	wide	4	instances/data/n100-set05/family/medium-heterogeneous/wide/m4.dat	0	0	0	0	0	10.120065490267
n100-set05	family	medium	wide	5	instances/data/n100-set05/family/medium-heterogeneous/wide/m5.dat	0	0	0	0	0	10.120065490267
n100-set05	family	high	zero	3	instances/data/n100-set05/family/high-heterogeneous/zero/m3.dat	0	0	0	0	0	20.024740767691
n100-set05	family	high	zero	4	instances/data/n100-set05/family/high-heterogeneous/zero/m4.dat	0	0	0	0	0	20.024740767691
n100-set05	family	high	zero	5	instances/data/n100-set05/family/high-heterogeneous/zero/m5.dat	0	0	0	0	0	20.024740767691
n100-set05	family	high	narrow	3	instances/data/n100-set05/family/high-heterogeneous/narrow/m3.dat	0	0	0	0	0	20.024740767691
n100-set05	family	high	narrow	4	instances/data/n100-set05/family/high-heterogeneous/narrow/m4.dat	0	0	0	0	0	20.024740767691
n100-set05	family	high	narrow	5	instances/data/n100-set05/family/high-heterogeneous/narrow/m5.dat	0	0	0	0	0	20.024740767691
n100-set05	family	high	wide	3	instances/data/n100-set05/family/high-heterogeneous/wide/m3.dat	0	0	0	0	0	20.024740767691
n100-set05	family	high	wide	4	instances/data/n100-set05/family/high-heterogeneous/wide/m4.dat	0	0	0	0	0	20.024740767691
n100-set05	family	high	wide	5	instances/data/n100-set05/family/high-heterogeneous/wide/m5.dat	0	0	0	0	0	20.024740767691
