taskSetId	size	caseIndex	machines	setupType	scaleLevel	nominalScale	windowLevel	windowMinimum	windowMaximum	windowFingerprint	instance	sourceFile	averageProcessing
n060-set04	60	4	3	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set04/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	2	family	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/family/high-heterogeneous/narrow/m2.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	3	family	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	family	high	20	narrow	1600	2400	8997a3b9fb2e64af5d16fea196a3c226a15b03d505fda770e7676f930df9b7ed	data/n060-set04/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	2	family	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/family/high-heterogeneous/wide/m2.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	3	family	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set04	60	4	4	family	high	20	wide	5600	6400	cc06de1ce3582827f969f86cf22d9d0dab65f92f3658f9aa511d8b2d7c8b9b63	data/n060-set04/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_057.dat	1108.300000000
n060-set05	60	5	2	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/base/zero/m2.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	3	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/base/zero/m3.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	4	family	base	1	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/base/zero/m4.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	2	family	base	1	narrow	80	120	0398a3f1bc75873140701e726a207b9fe6c9c0666d73ae2a290c1a4997a29c74	data/n060-set05/family/base/narrow/m2.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	3	family	base	1	narrow	80	120	0398a3f1bc75873140701e726a207b9fe6c9c0666d73ae2a290c1a4997a29c74	data/n060-set05/family/base/narrow/m3.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	4	family	base	1	narrow	80	120	0398a3f1bc75873140701e726a207b9fe6c9c0666d73ae2a290c1a4997a29c74	data/n060-set05/family/base/narrow/m4.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	2	family	base	1	wide	280	320	832b5c1cdceafa65e4bba90c1c50ce9d9f77ebb019e199a096170e64e6f3f329	data/n060-set05/family/base/wide/m2.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	3	family	base	1	wide	280	320	832b5c1cdceafa65e4bba90c1c50ce9d9f77ebb019e199a096170e64e6f3f329	data/n060-set05/family/base/wide/m3.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	4	family	base	1	wide	280	320	832b5c1cdceafa65e4bba90c1c50ce9d9f77ebb019e199a096170e64e6f3f329	data/n060-set05/family/base/wide/m4.dat	data/100-1/wet100_095.dat	55.950000000
n060-set05	60	5	2	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/medium-heterogeneous/zero/m2.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	3	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	4	family	medium	10	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	2	family	medium	10	narrow	800	1200	35266e9dca2be17a13684d0aa44642b71097c5eec9f26d692bec5e12b616741e	data/n060-set05/family/medium-heterogeneous/narrow/m2.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	3	family	medium	10	narrow	800	1200	35266e9dca2be17a13684d0aa44642b71097c5eec9f26d692bec5e12b616741e	data/n060-set05/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	4	family	medium	10	narrow	800	1200	35266e9dca2be17a13684d0aa44642b71097c5eec9f26d692bec5e12b616741e	data/n060-set05/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	2	family	medium	10	wide	2800	3200	374fc81a3e45ea305a9a5c12c08adfded712746358e7a33d99b6d16a21812e2b	data/n060-set05/family/medium-heterogeneous/wide/m2.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	3	family	medium	10	wide	2800	3200	374fc81a3e45ea305a9a5c12c08adfded712746358e7a33d99b6d16a21812e2b	data/n060-set05/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	4	family	medium	10	wide	2800	3200	374fc81a3e45ea305a9a5c12c08adfded712746358e7a33d99b6d16a21812e2b	data/n060-set05/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_095.dat	514.566666667
n060-set05	60	5	2	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/high-heterogeneous/zero/m2.dat	data/100-1/wet100_095.dat	1124.416666667
n060-set05	60	5	3	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_095.dat	1124.416666667
n060-set05	60	5	4	family	high	20	zero	0	0	2f23a88c6b5d0be0c83abcacdf71dc0bbecca780b949de9d7684396b04474097	data/n060-set05/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_095.dat	1124.416666667
n060-set05	60	5	2	family	high	20	narrow	1600	2400	49fea5b4214eadb1f3ed08f6bc57b40f05a75b329fc4ecea59073376d29cc795	data/n060-set05/family/high-heterogeneous/narrow/m2.dat	data/100-1/wet100_095.dat	1124.416666667
n060-set05	60	5	3	family	high	20	narrow	1600	2400	49fea5b4214eadb1f3ed08f6bc57b40f05a75b329fc4ecea59073376d29cc795	data/n060-set05/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_095.dat	1124.416666667
n060-set05	60	5	4	family	high	20	narrow	1600	2400	49fea5b4214eadb1f3ed08f6bc57b40f05a75b329fc4ecea59073376d29cc795	data/n060-set05/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_095.dat	1124.416666667
n060-set05	60	5	2	family	high	20	wide	5600	6400	886593a8b2d6b14a0bdbbaa8a7c041b61b40b38da72ba3b0900ed5b1a994ae79	data/n060-set05/family/high-heterogeneous/wide/m2.dat	data/100-1/wet100_095.dat	1124.416666667
n060-set05	60	5	3	family	high	20	wide	5600	6400	886593a8b2d6b14a0bdbbaa8a7c041b61b40b38da72ba3b0900ed5b1a994ae79	data/n060-set05/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_095.dat	1124.416666667
n060-set05	60	5	4	family	high	20	wide	5600	6400	886593a8b2d6b14a0bdbbaa8a7c041b61b40b38da72ba3b0900ed5b1a994ae79	data/n060-set05/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_095.dat	1124.416666667
n080-set01	80	1	3	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/base/zero/m3.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	4	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/base/zero/m4.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	5	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/base/zero/m5.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	3	family	base	1	narrow	80	120	05e41985839b07e0c4293dd94a19b31f28ef69593f99888ea22889dbb7b14b2b	data/n080-set01/family/base/narrow/m3.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	4	family	base	1	narrow	80	120	05e41985839b07e0c4293dd94a19b31f28ef69593f99888ea22889dbb7b14b2b	data/n080-set01/family/base/narrow/m4.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	5	family	base	1	narrow	80	120	05e41985839b07e0c4293dd94a19b31f28ef69593f99888ea22889dbb7b14b2b	data/n080-set01/family/base/narrow/m5.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	3	family	base	1	wide	280	320	6a82cf90bae9f0bad2272774cf3e6963fb49af29aa0bad216f34743e2e3f38a2	data/n080-set01/family/base/wide/m3.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	4	family	base	1	wide	280	320	6a82cf90bae9f0bad2272774cf3e6963fb49af29aa0bad216f34743e2e3f38a2	data/n080-set01/family/base/wide/m4.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	5	family	base	1	wide	280	320	6a82cf90bae9f0bad2272774cf3e6963fb49af29aa0bad216f34743e2e3f38a2	data/n080-set01/family/base/wide/m5.dat	data/100-1/wet100_037.dat	55.475000000
n080-set01	80	1	3	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	4	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	5	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/medium-heterogeneous/zero/m5.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	3	family	medium	10	narrow	800	1200	e5e7895ce6975ab36727549a671f2a7e10fa005265e4200f776deabdc808af1b	data/n080-set01/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	4	family	medium	10	narrow	800	1200	e5e7895ce6975ab36727549a671f2a7e10fa005265e4200f776deabdc808af1b	data/n080-set01/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	5	family	medium	10	narrow	800	1200	e5e7895ce6975ab36727549a671f2a7e10fa005265e4200f776deabdc808af1b	data/n080-set01/family/medium-heterogeneous/narrow/m5.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	3	family	medium	10	wide	2800	3200	51ee1605081645dc1bcf65f0d97c06741406db19d08ad6ae3516f6b3b02e038a	data/n080-set01/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	4	family	medium	10	wide	2800	3200	51ee1605081645dc1bcf65f0d97c06741406db19d08ad6ae3516f6b3b02e038a	data/n080-set01/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	5	family	medium	10	wide	2800	3200	51ee1605081645dc1bcf65f0d97c06741406db19d08ad6ae3516f6b3b02e038a	data/n080-set01/family/medium-heterogeneous/wide/m5.dat	data/100-1/wet100_037.dat	554.112500000
n080-set01	80	1	3	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set01	80	1	4	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set01	80	1	5	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set01/family/high-heterogeneous/zero/m5.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set01	80	1	3	family	high	20	narrow	1600	2400	d0611ffc4379703ba553e5be8df5d4948133df31ae435b924fcbe327d474c162	data/n080-set01/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set01	80	1	4	family	high	20	narrow	1600	2400	d0611ffc4379703ba553e5be8df5d4948133df31ae435b924fcbe327d474c162	data/n080-set01/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set01	80	1	5	family	high	20	narrow	1600	2400	d0611ffc4379703ba553e5be8df5d4948133df31ae435b924fcbe327d474c162	data/n080-set01/family/high-heterogeneous/narrow/m5.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set01	80	1	3	family	high	20	wide	5600	6400	b9d846216d2dbdf9755caa17f7fd742a24e3bb1f4a47dc9830fb33fc448ce037	data/n080-set01/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set01	80	1	4	family	high	20	wide	5600	6400	b9d846216d2dbdf9755caa17f7fd742a24e3bb1f4a47dc9830fb33fc448ce037	data/n080-set01/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set01	80	1	5	family	high	20	wide	5600	6400	b9d846216d2dbdf9755caa17f7fd742a24e3bb1f4a47dc9830fb33fc448ce037	data/n080-set01/family/high-heterogeneous/wide/m5.dat	data/100-1/wet100_037.dat	1080.262500000
n080-set02	80	2	3	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/base/zero/m3.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	4	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/base/zero/m4.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	5	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/base/zero/m5.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	3	family	base	1	narrow	80	120	f4bcfba13826aba4c67b746251466b0c8c60a5ffbfb32f53a5c397852877fa09	data/n080-set02/family/base/narrow/m3.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	4	family	base	1	narrow	80	120	f4bcfba13826aba4c67b746251466b0c8c60a5ffbfb32f53a5c397852877fa09	data/n080-set02/family/base/narrow/m4.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	5	family	base	1	narrow	80	120	f4bcfba13826aba4c67b746251466b0c8c60a5ffbfb32f53a5c397852877fa09	data/n080-set02/family/base/narrow/m5.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	3	family	base	1	wide	280	320	34c0eb810ee7c0b643a3d4f608b235d5f5a11b7ed5dc6fe991f29dba7b7c38fd	data/n080-set02/family/base/wide/m3.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	4	family	base	1	wide	280	320	34c0eb810ee7c0b643a3d4f608b235d5f5a11b7ed5dc6fe991f29dba7b7c38fd	data/n080-set02/family/base/wide/m4.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	5	family	base	1	wide	280	320	34c0eb810ee7c0b643a3d4f608b235d5f5a11b7ed5dc6fe991f29dba7b7c38fd	data/n080-set02/family/base/wide/m5.dat	data/100-1/wet100_012.dat	52.637500000
n080-set02	80	2	3	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	4	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	5	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/medium-heterogeneous/zero/m5.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	3	family	medium	10	narrow	800	1200	7a0ae2eb61d328fb404b84ac8df8e8548576fe03f1315802bebf3d4f4f50f028	data/n080-set02/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	4	family	medium	10	narrow	800	1200	7a0ae2eb61d328fb404b84ac8df8e8548576fe03f1315802bebf3d4f4f50f028	data/n080-set02/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	5	family	medium	10	narrow	800	1200	7a0ae2eb61d328fb404b84ac8df8e8548576fe03f1315802bebf3d4f4f50f028	data/n080-set02/family/medium-heterogeneous/narrow/m5.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	3	family	medium	10	wide	2800	3200	4b7ed373ce73c3946d966195f7910e89dfd36bd6d18b85ecfab5d491b8684a3b	data/n080-set02/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	4	family	medium	10	wide	2800	3200	4b7ed373ce73c3946d966195f7910e89dfd36bd6d18b85ecfab5d491b8684a3b	data/n080-set02/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	5	family	medium	10	wide	2800	3200	4b7ed373ce73c3946d966195f7910e89dfd36bd6d18b85ecfab5d491b8684a3b	data/n080-set02/family/medium-heterogeneous/wide/m5.dat	data/100-1/wet100_012.dat	558.362500000
n080-set02	80	2	3	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set02	80	2	4	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set02	80	2	5	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set02/family/high-heterogeneous/zero/m5.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set02	80	2	3	family	high	20	narrow	1600	2400	b22847e1e5535e81e8d63be5cf583c03cad0fdfbfffbc7f690c935ad381e4ed2	data/n080-set02/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set02	80	2	4	family	high	20	narrow	1600	2400	b22847e1e5535e81e8d63be5cf583c03cad0fdfbfffbc7f690c935ad381e4ed2	data/n080-set02/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set02	80	2	5	family	high	20	narrow	1600	2400	b22847e1e5535e81e8d63be5cf583c03cad0fdfbfffbc7f690c935ad381e4ed2	data/n080-set02/family/high-heterogeneous/narrow/m5.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set02	80	2	3	family	high	20	wide	5600	6400	165fa5d02a7b1ff30bf645d92e69474e7a286245e6732d56591e31b57c84f110	data/n080-set02/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set02	80	2	4	family	high	20	wide	5600	6400	165fa5d02a7b1ff30bf645d92e69474e7a286245e6732d56591e31b57c84f110	data/n080-set02/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set02	80	2	5	family	high	20	wide	5600	6400	165fa5d02a7b1ff30bf645d92e69474e7a286245e6732d56591e31b57c84f110	data/n080-set02/family/high-heterogeneous/wide/m5.dat	data/100-1/wet100_012.dat	1041.937500000
n080-set03	80	3	3	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/base/zero/m3.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	4	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/base/zero/m4.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	5	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/base/zero/m5.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	3	family	base	1	narrow	80	120	4ec4b4e1f6aa48b6c04cca3022893002812253ab64ab945f3c78695baf0de03b	data/n080-set03/family/base/narrow/m3.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	4	family	base	1	narrow	80	120	4ec4b4e1f6aa48b6c04cca3022893002812253ab64ab945f3c78695baf0de03b	data/n080-set03/family/base/narrow/m4.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	5	family	base	1	narrow	80	120	4ec4b4e1f6aa48b6c04cca3022893002812253ab64ab945f3c78695baf0de03b	data/n080-set03/family/base/narrow/m5.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	3	family	base	1	wide	280	320	752334c7348bb2ad596c1cf359ff00049027ab63b2455c1ba74bc884e1d4a367	data/n080-set03/family/base/wide/m3.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	4	family	base	1	wide	280	320	752334c7348bb2ad596c1cf359ff00049027ab63b2455c1ba74bc884e1d4a367	data/n080-set03/family/base/wide/m4.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	5	family	base	1	wide	280	320	752334c7348bb2ad596c1cf359ff00049027ab63b2455c1ba74bc884e1d4a367	data/n080-set03/family/base/wide/m5.dat	data/100-1/wet100_031.dat	53.300000000
n080-set03	80	3	3	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	4	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	5	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/medium-heterogeneous/zero/m5.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	3	family	medium	10	narrow	800	1200	dfb0b6d9c4b0742f9be471ca5b9c8feac3b9ad0e70cb630bda93962f06e7c84b	data/n080-set03/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	4	family	medium	10	narrow	800	1200	dfb0b6d9c4b0742f9be471ca5b9c8feac3b9ad0e70cb630bda93962f06e7c84b	data/n080-set03/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	5	family	medium	10	narrow	800	1200	dfb0b6d9c4b0742f9be471ca5b9c8feac3b9ad0e70cb630bda93962f06e7c84b	data/n080-set03/family/medium-heterogeneous/narrow/m5.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	3	family	medium	10	wide	2800	3200	1a8cf64349516a10b8c87e797ce2e2983a13fd8c10c99018c3d2ae36617fb50b	data/n080-set03/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	4	family	medium	10	wide	2800	3200	1a8cf64349516a10b8c87e797ce2e2983a13fd8c10c99018c3d2ae36617fb50b	data/n080-set03/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	5	family	medium	10	wide	2800	3200	1a8cf64349516a10b8c87e797ce2e2983a13fd8c10c99018c3d2ae36617fb50b	data/n080-set03/family/medium-heterogeneous/wide/m5.dat	data/100-1/wet100_031.dat	519.775000000
n080-set03	80	3	3	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set03	80	3	4	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set03	80	3	5	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set03/family/high-heterogeneous/zero/m5.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set03	80	3	3	family	high	20	narrow	1600	2400	ee61cd90b3c5abb7c13ea344fede1fd5ab740f7bddbb1c4455be70f21061379d	data/n080-set03/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set03	80	3	4	family	high	20	narrow	1600	2400	ee61cd90b3c5abb7c13ea344fede1fd5ab740f7bddbb1c4455be70f21061379d	data/n080-set03/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set03	80	3	5	family	high	20	narrow	1600	2400	ee61cd90b3c5abb7c13ea344fede1fd5ab740f7bddbb1c4455be70f21061379d	data/n080-set03/family/high-heterogeneous/narrow/m5.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set03	80	3	3	family	high	20	wide	5600	6400	906c7d0174d16bb6e9907b01eaf6dc29001f2c5aa9feaf136ba2b9a36eed2f40	data/n080-set03/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set03	80	3	4	family	high	20	wide	5600	6400	906c7d0174d16bb6e9907b01eaf6dc29001f2c5aa9feaf136ba2b9a36eed2f40	data/n080-set03/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set03	80	3	5	family	high	20	wide	5600	6400	906c7d0174d16bb6e9907b01eaf6dc29001f2c5aa9feaf136ba2b9a36eed2f40	data/n080-set03/family/high-heterogeneous/wide/m5.dat	data/100-1/wet100_031.dat	1062.325000000
n080-set04	80	4	3	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set04/family/base/zero/m3.dat	data/100-1/wet100_057.dat	51.225000000
n080-set04	80	4	4	family	base	1	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set04/family/base/zero/m4.dat	data/100-1/wet100_057.dat	51.225000000
